station,hour,pickup_count
"Coram Street, Bloomsbury",2,1.0
"Coram Street, Bloomsbury",3,1.0
"Coram Street, Bloomsbury",4,1.0
"Coram Street, Bloomsbury",5,1.0
"Coram Street, Bloomsbury",6,1.1666666666666667
"Coram Street, Bloomsbury",7,1.44
"Coram Street, Bloomsbury",8,1.5208333333333333
"Coram Street, Bloomsbury",9,2.5625
"Coram Street, Bloomsbury",10,2.4078947368421053
"Coram Street, Bloomsbury",11,2.0121951219512195
"Coram Street, Bloomsbury",12,2.0933333333333333
"Coram Street, Bloomsbury",13,1.9880952380952381
"Coram Street, Bloomsbury",14,1.9452054794520548
"Coram Street, Bloomsbury",15,1.9113924050632911
"Coram Street, Bloomsbury",16,1.9240506329113924
"Coram Street, Bloomsbury",17,1.838235294117647
"Coram Street, Bloomsbury",18,2.0405405405405403
"Coram Street, Bloomsbury",19,1.8208955223880596
"Coram Street, Bloomsbury",20,1.8392857142857142
"Coram Street, Bloomsbury",21,1.35
"Coram Street, Bloomsbury",22,1.4390243902439024
"Coram Street, Bloomsbury",23,1.56
"Cotton Garden Estate, Kennington",0,1.5625
"Cotton Garden Estate, Kennington",1,1.75
"Cotton Garden Estate, Kennington",2,1.1111111111111112
"Cotton Garden Estate, Kennington",3,1.0
"Cotton Garden Estate, Kennington",4,1.25
"Cotton Garden Estate, Kennington",5,1.1428571428571428
"Cotton Garden Estate, Kennington",6,1.3
"Cotton Garden Estate, Kennington",7,1.2790697674418605
"Cotton Garden Estate, Kennington",8,1.4310344827586208
"Cotton Garden Estate, Kennington",9,1.644736842105263
"Cotton Garden Estate, Kennington",10,2.0405405405405403
"Cotton Garden Estate, Kennington",11,1.8125
"Cotton Garden Estate, Kennington",12,2.011627906976744
"Cotton Garden Estate, Kennington",13,1.9733333333333334
"Cotton Garden Estate, Kennington",14,1.8101265822784811
"Cotton Garden Estate, Kennington",15,1.55
"Cotton Garden Estate, Kennington",16,1.530612244897959
"Cotton Garden Estate, Kennington",17,1.4166666666666667
"Cotton Garden Estate, Kennington",18,1.6222222222222222
"Cotton Garden Estate, Kennington",19,1.3725490196078431
"Cotton Garden Estate, Kennington",20,1.4705882352941178
"Cotton Garden Estate, Kennington",21,1.2758620689655173
"Cotton Garden Estate, Kennington",22,1.303030303030303
"Cotton Garden Estate, Kennington",23,1.375
"Courland Grove, Wandsworth Road",0,1.1428571428571428
"Courland Grove, Wandsworth Road",1,1.25
"Courland Grove, Wandsworth Road",2,1.0
"Courland Grove, Wandsworth Road",3,1.1111111111111112
"Courland Grove, Wandsworth Road",4,1.1428571428571428
"Courland Grove, Wandsworth Road",5,1.25
"Courland Grove, Wandsworth Road",6,1.096774193548387
"Courland Grove, Wandsworth Road",7,1.6545454545454545
"Courland Grove, Wandsworth Road",8,1.78125
"Courland Grove, Wandsworth Road",9,2.127906976744186
"Courland Grove, Wandsworth Road",10,2.64
"Courland Grove, Wandsworth Road",11,2.6702127659574466
"Courland Grove, Wandsworth Road",12,2.7888888888888888
"Courland Grove, Wandsworth Road",13,3.074468085106383
"Courland Grove, Wandsworth Road",14,2.5555555555555554
"Courland Grove, Wandsworth Road",15,2.1704545454545454
"Courland Grove, Wandsworth Road",16,2.488095238095238
"Courland Grove, Wandsworth Road",17,2.4634146341463414
"Courland Grove, Wandsworth Road",18,2.1594202898550723
"Courland Grove, Wandsworth Road",19,1.7586206896551724
"Courland Grove, Wandsworth Road",20,1.205128205128205
"Courland Grove, Wandsworth Road",21,1.7777777777777777
"Courland Grove, Wandsworth Road",22,1.25
"Courland Grove, Wandsworth Road",23,1.3125
"Crabtree Lane, Fulham",0,1.1379310344827587
"Crabtree Lane, Fulham",1,1.375
"Crabtree Lane, Fulham",2,1.4
"Crabtree Lane, Fulham",3,1.2222222222222223
"Crabtree Lane, Fulham",4,1.0
"Crabtree Lane, Fulham",5,1.0
"Crabtree Lane, Fulham",6,1.0
"Crabtree Lane, Fulham",7,1.28125
"Crabtree Lane, Fulham",8,1.3620689655172413
"Crabtree Lane, Fulham",9,1.71875
"Crabtree Lane, Fulham",10,1.8076923076923077
"Crabtree Lane, Fulham",11,1.7142857142857142
"Crabtree Lane, Fulham",12,1.911764705882353
"Crabtree Lane, Fulham",13,2.0
"Crabtree Lane, Fulham",14,2.1029411764705883
"Crabtree Lane, Fulham",15,1.9873417721518987
"Crabtree Lane, Fulham",16,1.9078947368421053
"Crabtree Lane, Fulham",17,1.9833333333333334
"Crabtree Lane, Fulham",18,1.890625
"Crabtree Lane, Fulham",19,1.5714285714285714
"Crabtree Lane, Fulham",20,1.7391304347826086
"Crabtree Lane, Fulham",21,1.2352941176470589
"Crabtree Lane, Fulham",22,1.5909090909090908
"Crabtree Lane, Fulham",23,1.263157894736842
"Cranmer Road, Stockwell",0,1.2592592592592593
"Cranmer Road, Stockwell",1,1.3333333333333333
"Cranmer Road, Stockwell",2,1.5
"Cranmer Road, Stockwell",3,1.2
"Cranmer Road, Stockwell",4,1.0
"Cranmer Road, Stockwell",5,1.0
"Cranmer Road, Stockwell",6,1.1176470588235294
"Cranmer Road, Stockwell",7,1.2727272727272727
"Cranmer Road, Stockwell",8,2.0875
"Cranmer Road, Stockwell",9,2.532608695652174
"Cranmer Road, Stockwell",10,2.981132075471698
"Cranmer Road, Stockwell",11,3.2061855670103094
"Cranmer Road, Stockwell",12,3.0297029702970297
"Cranmer Road, Stockwell",13,3.010869565217391
"Cranmer Road, Stockwell",14,2.849462365591398
"Cranmer Road, Stockwell",15,2.3333333333333335
"Cranmer Road, Stockwell",16,2.27027027027027
"Cranmer Road, Stockwell",17,2.2906976744186047
"Cranmer Road, Stockwell",18,2.142857142857143
"Cranmer Road, Stockwell",19,1.9879518072289157
"Cranmer Road, Stockwell",20,1.8309859154929577
"Cranmer Road, Stockwell",21,1.537037037037037
"Cranmer Road, Stockwell",22,1.4634146341463414
"Cranmer Road, Stockwell",23,1.1875
"Craven Street, Strand",0,2.5977011494252875
"Craven Street, Strand",1,2.2063492063492065
"Craven Street, Strand",2,1.8166666666666667
"Craven Street, Strand",3,1.706896551724138
"Craven Street, Strand",4,1.1724137931034482
"Craven Street, Strand",5,1.25
"Craven Street, Strand",6,1.3571428571428572
"Craven Street, Strand",7,1.5294117647058822
"Craven Street, Strand",8,1.7173913043478262
"Craven Street, Strand",9,1.7727272727272727
"Craven Street, Strand",10,2.6307692307692307
"Craven Street, Strand",11,3.527027027027027
"Craven Street, Strand",12,4.477777777777778
"Craven Street, Strand",13,4.705263157894737
"Craven Street, Strand",14,4.99
"Craven Street, Strand",15,4.672897196261682
"Craven Street, Strand",16,5.048076923076923
"Craven Street, Strand",17,5.962264150943396
"Craven Street, Strand",18,5.175925925925926
"Craven Street, Strand",19,3.9381443298969074
"Craven Street, Strand",20,3.3854166666666665
"Craven Street, Strand",21,3.4193548387096775
"Craven Street, Strand",22,3.966292134831461
"Craven Street, Strand",23,2.7468354430379747
"Crawford Street, Marylebone",0,1.3428571428571427
"Crawford Street, Marylebone",1,1.105263157894737
"Crawford Street, Marylebone",2,1.3333333333333333
"Crawford Street, Marylebone",3,1.2857142857142858
"Crawford Street, Marylebone",4,1.0
"Crawford Street, Marylebone",5,1.0
"Crawford Street, Marylebone",6,1.0
"Crawford Street, Marylebone",7,1.2222222222222223
"Crawford Street, Marylebone",8,1.3653846153846154
"Crawford Street, Marylebone",9,1.925
"Crawford Street, Marylebone",10,1.95
"Crawford Street, Marylebone",11,2.477272727272727
"Crawford Street, Marylebone",12,2.86
"Crawford Street, Marylebone",13,3.120879120879121
"Crawford Street, Marylebone",14,3.0319148936170213
"Crawford Street, Marylebone",15,2.640449438202247
"Crawford Street, Marylebone",16,2.879120879120879
"Crawford Street, Marylebone",17,2.702127659574468
"Crawford Street, Marylebone",18,2.67816091954023
"Crawford Street, Marylebone",19,2.7142857142857144
"Crawford Street, Marylebone",20,2.6375
"Crawford Street, Marylebone",21,2.2125
"Crawford Street, Marylebone",22,1.8548387096774193
"Crawford Street, Marylebone",23,1.6666666666666667
"Crimscott Street, Bermondsey",0,1.85
"Crimscott Street, Bermondsey",1,1.3333333333333333
"Crimscott Street, Bermondsey",2,1.1818181818181819
"Crimscott Street, Bermondsey",3,1.4285714285714286
"Crimscott Street, Bermondsey",4,1.0
"Crimscott Street, Bermondsey",5,1.2
"Crimscott Street, Bermondsey",6,1.2222222222222223
"Crimscott Street, Bermondsey",7,1.644736842105263
"Crimscott Street, Bermondsey",8,2.0634920634920637
"Crimscott Street, Bermondsey",9,2.111111111111111
"Crimscott Street, Bermondsey",10,3.21505376344086
"Crimscott Street, Bermondsey",11,3.049019607843137
"Crimscott Street, Bermondsey",12,2.768421052631579
"Crimscott Street, Bermondsey",13,2.752688172043011
"Crimscott Street, Bermondsey",14,2.1411764705882352
"Crimscott Street, Bermondsey",15,2.25
"Crimscott Street, Bermondsey",16,2.1954022988505746
"Crimscott Street, Bermondsey",17,2.0
"Crimscott Street, Bermondsey",18,2.064935064935065
"Crimscott Street, Bermondsey",19,2.013333333333333
"Crimscott Street, Bermondsey",20,1.6428571428571428
"Crimscott Street, Bermondsey",21,1.3714285714285714
"Crimscott Street, Bermondsey",22,1.5769230769230769
"Crimscott Street, Bermondsey",23,1.45
"Crinan Street, King's Cross",0,1.2222222222222223
"Crinan Street, King's Cross",1,1.4545454545454546
"Crinan Street, King's Cross",2,1.1666666666666667
"Crinan Street, King's Cross",3,1.5
"Crinan Street, King's Cross",4,1.0
"Crinan Street, King's Cross",5,1.3333333333333333
"Crinan Street, King's Cross",6,1.0
"Crinan Street, King's Cross",7,1.0
"Crinan Street, King's Cross",8,1.0909090909090908
"Crinan Street, King's Cross",9,1.5757575757575757
"Crinan Street, King's Cross",10,1.5869565217391304
"Crinan Street, King's Cross",11,1.903225806451613
"Crinan Street, King's Cross",12,1.6666666666666667
"Crinan Street, King's Cross",13,1.5333333333333334
"Crinan Street, King's Cross",14,1.711111111111111
"Crinan Street, King's Cross",15,1.75
"Crinan Street, King's Cross",16,1.6875
"Crinan Street, King's Cross",17,1.5675675675675675
"Crinan Street, King's Cross",18,1.5
"Crinan Street, King's Cross",19,1.6
"Crinan Street, King's Cross",20,1.3793103448275863
"Crinan Street, King's Cross",21,1.5714285714285714
"Crinan Street, King's Cross",22,1.3181818181818181
"Crinan Street, King's Cross",23,1.1111111111111112
"Crisp Road, Hammersmith",0,1.3793103448275863
"Crisp Road, Hammersmith",1,1.0833333333333333
"Crisp Road, Hammersmith",2,1.1666666666666667
"Crisp Road, Hammersmith",3,1.0
"Crisp Road, Hammersmith",4,1.1428571428571428
"Crisp Road, Hammersmith",5,1.0
"Crisp Road, Hammersmith",6,1.0
"Crisp Road, Hammersmith",7,1.0769230769230769
"Crisp Road, Hammersmith",8,1.8055555555555556
"Crisp Road, Hammersmith",9,1.92
"Crisp Road, Hammersmith",10,2.3908045977011496
"Crisp Road, Hammersmith",11,3.4175824175824174
"Crisp Road, Hammersmith",12,3.86
"Crisp Road, Hammersmith",13,3.449438202247191
"Crisp Road, Hammersmith",14,3.1382978723404253
"Crisp Road, Hammersmith",15,3.3043478260869565
"Crisp Road, Hammersmith",16,3.5434782608695654
"Crisp Road, Hammersmith",17,3.9893617021276597
"Crisp Road, Hammersmith",18,3.466666666666667
"Crisp Road, Hammersmith",19,2.6
"Crisp Road, Hammersmith",20,2.9864864864864864
"Crisp Road, Hammersmith",21,2.3333333333333335
"Crisp Road, Hammersmith",22,1.9166666666666667
"Crisp Road, Hammersmith",23,2.2413793103448274
"Cromer Street, Bloomsbury",0,1.3157894736842106
"Cromer Street, Bloomsbury",1,1.3333333333333333
"Cromer Street, Bloomsbury",2,1.3
"Cromer Street, Bloomsbury",3,1.0
"Cromer Street, Bloomsbury",4,1.2
"Cromer Street, Bloomsbury",5,1.0
"Cromer Street, Bloomsbury",6,1.2222222222222223
"Cromer Street, Bloomsbury",7,1.3055555555555556
"Cromer Street, Bloomsbury",8,1.4761904761904763
"Cromer Street, Bloomsbury",9,2.2222222222222223
"Cromer Street, Bloomsbury",10,2.3448275862068964
"Cromer Street, Bloomsbury",11,2.5128205128205128
"Cromer Street, Bloomsbury",12,2.338709677419355
"Cromer Street, Bloomsbury",13,1.8918918918918919
"Cromer Street, Bloomsbury",14,1.9104477611940298
"Cromer Street, Bloomsbury",15,1.7846153846153847
"Cromer Street, Bloomsbury",16,1.7671232876712328
"Cromer Street, Bloomsbury",17,1.75
"Cromer Street, Bloomsbury",18,1.5
"Cromer Street, Bloomsbury",19,1.56
"Cromer Street, Bloomsbury",20,1.441860465116279
"Cromer Street, Bloomsbury",21,1.3235294117647058
"Cromer Street, Bloomsbury",22,1.52
"Cromer Street, Bloomsbury",23,1.2592592592592593
"Crosswall, Tower",0,1.6730769230769231
"Crosswall, Tower",1,1.6923076923076923
"Crosswall, Tower",2,1.2
"Crosswall, Tower",3,1.25
"Crosswall, Tower",4,1.2
"Crosswall, Tower",5,1.0930232558139534
"Crosswall, Tower",6,1.16
"Crosswall, Tower",7,1.4222222222222223
"Crosswall, Tower",8,1.8
"Crosswall, Tower",9,1.8214285714285714
"Crosswall, Tower",10,2.7848101265822787
"Crosswall, Tower",11,2.761904761904762
"Crosswall, Tower",12,2.76056338028169
"Crosswall, Tower",13,2.8795180722891565
"Crosswall, Tower",14,2.8666666666666667
"Crosswall, Tower",15,3.123456790123457
"Crosswall, Tower",16,2.9047619047619047
"Crosswall, Tower",17,2.674698795180723
"Crosswall, Tower",18,2.5844155844155843
"Crosswall, Tower",19,2.7794117647058822
"Crosswall, Tower",20,2.0434782608695654
"Crosswall, Tower",21,1.9523809523809523
"Crosswall, Tower",22,1.8113207547169812
"Crosswall, Tower",23,1.6352941176470588
"Culvert Road, Battersea",0,1.1666666666666667
"Culvert Road, Battersea",1,1.2
"Culvert Road, Battersea",2,1.0
"Culvert Road, Battersea",4,1.25
"Culvert Road, Battersea",5,1.0
"Culvert Road, Battersea",6,1.0
"Culvert Road, Battersea",7,1.1777777777777778
"Culvert Road, Battersea",8,1.25
"Culvert Road, Battersea",9,1.3559322033898304
"Culvert Road, Battersea",10,1.4042553191489362
"Culvert Road, Battersea",11,1.435897435897436
"Culvert Road, Battersea",12,1.6
"Culvert Road, Battersea",13,1.8333333333333333
"Culvert Road, Battersea",14,1.8604651162790697
"Culvert Road, Battersea",15,1.66
"Culvert Road, Battersea",16,1.5
"Culvert Road, Battersea",17,1.375
"Culvert Road, Battersea",18,1.5714285714285714
"Culvert Road, Battersea",19,1.4594594594594594
"Culvert Road, Battersea",20,1.2
"Culvert Road, Battersea",21,1.2352941176470589
"Culvert Road, Battersea",22,1.7333333333333334
"Culvert Road, Battersea",23,1.0
"Curlew Street, Shad Thames",0,1.7878787878787878
"Curlew Street, Shad Thames",1,1.4
"Curlew Street, Shad Thames",2,1.25
"Curlew Street, Shad Thames",3,1.1
"Curlew Street, Shad Thames",4,1.25
"Curlew Street, Shad Thames",5,1.2
"Curlew Street, Shad Thames",6,1.1428571428571428
"Curlew Street, Shad Thames",7,1.4883720930232558
"Curlew Street, Shad Thames",8,2.2045454545454546
"Curlew Street, Shad Thames",9,2.914285714285714
"Curlew Street, Shad Thames",10,4.339622641509434
"Curlew Street, Shad Thames",11,3.691588785046729
"Curlew Street, Shad Thames",12,4.281553398058253
"Curlew Street, Shad Thames",13,3.823529411764706
"Curlew Street, Shad Thames",14,2.979591836734694
"Curlew Street, Shad Thames",15,3.1530612244897958
"Curlew Street, Shad Thames",16,3.0588235294117645
"Curlew Street, Shad Thames",17,2.6847826086956523
"Curlew Street, Shad Thames",18,2.8333333333333335
"Curlew Street, Shad Thames",19,2.4074074074074074
"Curlew Street, Shad Thames",20,2.352112676056338
"Curlew Street, Shad Thames",21,1.5689655172413792
"Curlew Street, Shad Thames",22,1.530612244897959
"Curlew Street, Shad Thames",23,1.6428571428571428
"Curzon Street, Mayfair",0,1.3833333333333333
"Curzon Street, Mayfair",1,1.3
"Curzon Street, Mayfair",2,1.3
"Curzon Street, Mayfair",3,1.0
"Curzon Street, Mayfair",4,1.0
"Curzon Street, Mayfair",5,1.0
"Curzon Street, Mayfair",6,1.0
"Curzon Street, Mayfair",7,1.0
"Curzon Street, Mayfair",8,1.0833333333333333
"Curzon Street, Mayfair",9,1.4761904761904763
"Curzon Street, Mayfair",10,1.5
"Curzon Street, Mayfair",11,1.6
"Curzon Street, Mayfair",12,2.1449275362318843
"Curzon Street, Mayfair",13,2.0606060606060606
"Curzon Street, Mayfair",14,2.5254237288135593
"Curzon Street, Mayfair",15,2.1948051948051948
"Curzon Street, Mayfair",16,2.527027027027027
"Curzon Street, Mayfair",17,2.2739726027397262
"Curzon Street, Mayfair",18,2.024390243902439
"Curzon Street, Mayfair",19,2.1515151515151514
"Curzon Street, Mayfair",20,1.78
"Curzon Street, Mayfair",21,1.574468085106383
"Curzon Street, Mayfair",22,1.641025641025641
"Curzon Street, Mayfair",23,1.575
"Danvers Street, West Chelsea",0,1.6451612903225807
"Danvers Street, West Chelsea",1,1.3
"Danvers Street, West Chelsea",2,1.1
"Danvers Street, West Chelsea",3,1.1818181818181819
"Danvers Street, West Chelsea",4,1.125
"Danvers Street, West Chelsea",5,1.0
"Danvers Street, West Chelsea",6,1.0
"Danvers Street, West Chelsea",7,1.3333333333333333
"Danvers Street, West Chelsea",8,1.488888888888889
"Danvers Street, West Chelsea",9,1.4285714285714286
"Danvers Street, West Chelsea",10,1.676056338028169
"Danvers Street, West Chelsea",11,1.7971014492753623
"Danvers Street, West Chelsea",12,2.1
"Danvers Street, West Chelsea",13,2.1923076923076925
"Danvers Street, West Chelsea",14,2.2465753424657535
"Danvers Street, West Chelsea",15,2.2083333333333335
"Danvers Street, West Chelsea",16,2.324324324324324
"Danvers Street, West Chelsea",17,2.1384615384615384
"Danvers Street, West Chelsea",18,1.6515151515151516
"Danvers Street, West Chelsea",19,1.9836065573770492
"Danvers Street, West Chelsea",20,1.6382978723404256
"Danvers Street, West Chelsea",21,1.302325581395349
"Danvers Street, West Chelsea",22,1.736842105263158
"Danvers Street, West Chelsea",23,1.4166666666666667
"De Vere Gardens, Kensington",0,1.56
"De Vere Gardens, Kensington",1,1.5
"De Vere Gardens, Kensington",2,1.3636363636363635
"De Vere Gardens, Kensington",3,1.8
"De Vere Gardens, Kensington",4,1.4
"De Vere Gardens, Kensington",5,1.0
"De Vere Gardens, Kensington",6,1.0
"De Vere Gardens, Kensington",7,1.0
"De Vere Gardens, Kensington",8,1.446808510638298
"De Vere Gardens, Kensington",9,1.5757575757575757
"De Vere Gardens, Kensington",10,3.0112359550561796
"De Vere Gardens, Kensington",11,3.4693877551020407
"De Vere Gardens, Kensington",12,3.0833333333333335
"De Vere Gardens, Kensington",13,3.2058823529411766
"De Vere Gardens, Kensington",14,3.212121212121212
"De Vere Gardens, Kensington",15,3.888888888888889
"De Vere Gardens, Kensington",16,3.8941176470588235
"De Vere Gardens, Kensington",17,3.288659793814433
"De Vere Gardens, Kensington",18,2.9
"De Vere Gardens, Kensington",19,2.3823529411764706
"De Vere Gardens, Kensington",20,2.090909090909091
"De Vere Gardens, Kensington",21,1.7804878048780488
"De Vere Gardens, Kensington",22,1.925
"De Vere Gardens, Kensington",23,1.7391304347826086
"Denyer Street, Knightsbridge",0,1.3846153846153846
"Denyer Street, Knightsbridge",1,1.1081081081081081
"Denyer Street, Knightsbridge",2,1.0
"Denyer Street, Knightsbridge",3,1.0
"Denyer Street, Knightsbridge",4,1.0
"Denyer Street, Knightsbridge",5,1.0625
"Denyer Street, Knightsbridge",6,1.125
"Denyer Street, Knightsbridge",7,1.263157894736842
"Denyer Street, Knightsbridge",8,1.5747126436781609
"Denyer Street, Knightsbridge",9,1.763157894736842
"Denyer Street, Knightsbridge",10,2.0933333333333333
"Denyer Street, Knightsbridge",11,1.7794117647058822
"Denyer Street, Knightsbridge",12,2.066666666666667
"Denyer Street, Knightsbridge",13,1.5573770491803278
"Denyer Street, Knightsbridge",14,1.7733333333333334
"Denyer Street, Knightsbridge",15,1.6911764705882353
"Denyer Street, Knightsbridge",16,1.671641791044776
"Denyer Street, Knightsbridge",17,1.7049180327868851
"Denyer Street, Knightsbridge",18,1.7666666666666666
"Denyer Street, Knightsbridge",19,1.7321428571428572
"Denyer Street, Knightsbridge",20,1.4210526315789473
"Denyer Street, Knightsbridge",21,1.3846153846153846
"Denyer Street, Knightsbridge",22,1.1481481481481481
"Denyer Street, Knightsbridge",23,1.1176470588235294
"Derry Street, Kensington",0,1.7321428571428572
"Derry Street, Kensington",1,1.4736842105263157
"Derry Street, Kensington",2,1.2666666666666666
"Derry Street, Kensington",3,1.375
"Derry Street, Kensington",4,1.0
"Derry Street, Kensington",5,1.2
"Derry Street, Kensington",6,1.0416666666666667
"Derry Street, Kensington",7,1.1333333333333333
"Derry Street, Kensington",8,1.38
"Derry Street, Kensington",9,1.881578947368421
"Derry Street, Kensington",10,3.1237113402061856
"Derry Street, Kensington",11,4.077669902912621
"Derry Street, Kensington",12,5.910714285714286
"Derry Street, Kensington",13,5.0181818181818185
"Derry Street, Kensington",14,5.229357798165138
"Derry Street, Kensington",15,5.056603773584905
"Derry Street, Kensington",16,5.441441441441442
"Derry Street, Kensington",17,5.925925925925926
"Derry Street, Kensington",18,4.936936936936937
"Derry Street, Kensington",19,4.212121212121212
"Derry Street, Kensington",20,2.466666666666667
"Derry Street, Kensington",21,2.223684210526316
"Derry Street, Kensington",22,2.3088235294117645
"Derry Street, Kensington",23,1.6458333333333333
"Devons Road, Bow",0,1.3157894736842106
"Devons Road, Bow",1,1.2727272727272727
"Devons Road, Bow",2,1.3
"Devons Road, Bow",3,1.2857142857142858
"Devons Road, Bow",4,1.0
"Devons Road, Bow",5,1.0
"Devons Road, Bow",6,1.0294117647058822
"Devons Road, Bow",7,1.0
"Devons Road, Bow",8,1.3829787234042554
"Devons Road, Bow",9,1.75
"Devons Road, Bow",10,2.129032258064516
"Devons Road, Bow",11,1.8714285714285714
"Devons Road, Bow",12,2.0434782608695654
"Devons Road, Bow",13,2.3506493506493507
"Devons Road, Bow",14,2.207792207792208
"Devons Road, Bow",15,2.2
"Devons Road, Bow",16,1.681159420289855
"Devons Road, Bow",17,1.8070175438596492
"Devons Road, Bow",18,1.4923076923076923
"Devons Road, Bow",19,1.7872340425531914
"Devons Road, Bow",20,1.813953488372093
"Devons Road, Bow",21,1.4210526315789473
"Devons Road, Bow",22,1.2727272727272727
"Devons Road, Bow",23,1.5714285714285714
"Devonshire Terrace, Bayswater",0,1.3333333333333333
"Devonshire Terrace, Bayswater",1,1.5
"Devonshire Terrace, Bayswater",2,1.0909090909090908
"Devonshire Terrace, Bayswater",3,1.0
"Devonshire Terrace, Bayswater",4,1.0
"Devonshire Terrace, Bayswater",5,1.3157894736842106
"Devonshire Terrace, Bayswater",6,1.3243243243243243
"Devonshire Terrace, Bayswater",7,1.5797101449275361
"Devonshire Terrace, Bayswater",8,2.732673267326733
"Devonshire Terrace, Bayswater",9,3.5
"Devonshire Terrace, Bayswater",10,4.1415094339622645
"Devonshire Terrace, Bayswater",11,3.55
"Devonshire Terrace, Bayswater",12,3.267326732673267
"Devonshire Terrace, Bayswater",13,2.919191919191919
"Devonshire Terrace, Bayswater",14,2.919191919191919
"Devonshire Terrace, Bayswater",15,2.98
"Devonshire Terrace, Bayswater",16,3.1485148514851486
"Devonshire Terrace, Bayswater",17,3.2448979591836733
"Devonshire Terrace, Bayswater",18,2.9693877551020407
"Devonshire Terrace, Bayswater",19,2.772727272727273
"Devonshire Terrace, Bayswater",20,1.9861111111111112
"Devonshire Terrace, Bayswater",21,2.0
"Devonshire Terrace, Bayswater",22,1.4615384615384615
"Devonshire Terrace, Bayswater",23,1.6666666666666667
"Dickens Square, Borough",0,1.1363636363636365
"Dickens Square, Borough",1,1.4444444444444444
"Dickens Square, Borough",2,2.5
"Dickens Square, Borough",3,1.25
"Dickens Square, Borough",4,1.0
"Dickens Square, Borough",5,1.25
"Dickens Square, Borough",6,1.162162162162162
"Dickens Square, Borough",7,1.2058823529411764
"Dickens Square, Borough",8,1.1944444444444444
"Dickens Square, Borough",9,1.3125
"Dickens Square, Borough",10,1.5384615384615385
"Dickens Square, Borough",11,1.8615384615384616
"Dickens Square, Borough",12,1.8108108108108107
"Dickens Square, Borough",13,1.7794117647058822
"Dickens Square, Borough",14,1.710144927536232
"Dickens Square, Borough",15,1.5740740740740742
"Dickens Square, Borough",16,1.5942028985507246
"Dickens Square, Borough",17,1.6444444444444444
"Dickens Square, Borough",18,1.8620689655172413
"Dickens Square, Borough",19,1.7755102040816326
"Dickens Square, Borough",20,1.6341463414634145
"Dickens Square, Borough",21,1.5217391304347827
"Dickens Square, Borough",22,1.4
"Dickens Square, Borough",23,1.1578947368421053
"Disraeli Road, Putney",0,1.4210526315789473
"Disraeli Road, Putney",1,1.0
"Disraeli Road, Putney",2,1.125
"Disraeli Road, Putney",3,1.0
"Disraeli Road, Putney",4,1.0
"Disraeli Road, Putney",5,1.2
"Disraeli Road, Putney",6,1.1
"Disraeli Road, Putney",7,1.3076923076923077
"Disraeli Road, Putney",8,1.3529411764705883
"Disraeli Road, Putney",9,1.509433962264151
"Disraeli Road, Putney",10,1.791044776119403
"Disraeli Road, Putney",11,1.7058823529411764
"Disraeli Road, Putney",12,2.0869565217391304
"Disraeli Road, Putney",13,2.2222222222222223
"Disraeli Road, Putney",14,2.3230769230769233
"Disraeli Road, Putney",15,1.6515151515151516
"Disraeli Road, Putney",16,1.8823529411764706
"Disraeli Road, Putney",17,2.0
"Disraeli Road, Putney",18,1.9649122807017543
"Disraeli Road, Putney",19,1.728813559322034
"Disraeli Road, Putney",20,1.4
"Disraeli Road, Putney",21,1.096774193548387
"Disraeli Road, Putney",22,1.3478260869565217
"Disraeli Road, Putney",23,1.2692307692307692
"Dock Street, Wapping",0,1.5277777777777777
"Dock Street, Wapping",1,1.380952380952381
"Dock Street, Wapping",2,1.4166666666666667
"Dock Street, Wapping",3,1.0625
"Dock Street, Wapping",4,1.0909090909090908
"Dock Street, Wapping",5,1.1428571428571428
"Dock Street, Wapping",6,1.3125
"Dock Street, Wapping",7,1.3461538461538463
"Dock Street, Wapping",8,1.3968253968253967
"Dock Street, Wapping",9,2.4302325581395348
"Dock Street, Wapping",10,2.8863636363636362
"Dock Street, Wapping",11,3.26
"Dock Street, Wapping",12,3.3711340206185567
"Dock Street, Wapping",13,3.784090909090909
"Dock Street, Wapping",14,3.311111111111111
"Dock Street, Wapping",15,2.597560975609756
"Dock Street, Wapping",16,2.6835443037974684
"Dock Street, Wapping",17,2.35
"Dock Street, Wapping",18,2.5
"Dock Street, Wapping",19,1.935483870967742
"Dock Street, Wapping",20,1.7333333333333334
"Dock Street, Wapping",21,1.4603174603174602
"Dock Street, Wapping",22,1.4814814814814814
"Dock Street, Wapping",23,1.525
"Doddington Grove, Kennington",0,1.2954545454545454
"Doddington Grove, Kennington",1,1.1538461538461537
"Doddington Grove, Kennington",2,1.0909090909090908
"Doddington Grove, Kennington",3,1.4545454545454546
"Doddington Grove, Kennington",4,1.0
"Doddington Grove, Kennington",5,1.0
"Doddington Grove, Kennington",6,1.1
"Doddington Grove, Kennington",7,1.4594594594594594
"Doddington Grove, Kennington",8,1.8780487804878048
"Doddington Grove, Kennington",9,2.0617283950617282
"Doddington Grove, Kennington",10,2.35
"Doddington Grove, Kennington",11,2.88
"Doddington Grove, Kennington",12,2.5913978494623655
"Doddington Grove, Kennington",13,2.772727272727273
"Doddington Grove, Kennington",14,2.3333333333333335
"Doddington Grove, Kennington",15,2.2911392405063293
"Doddington Grove, Kennington",16,2.0632911392405062
"Doddington Grove, Kennington",17,1.8831168831168832
"Doddington Grove, Kennington",18,1.864864864864865
