station,hour,dropoff_count
"Cranmer Road, Stockwell",6,1.2409638554216869
"Cranmer Road, Stockwell",7,1.8770949720670391
"Cranmer Road, Stockwell",8,4.396551724137931
"Cranmer Road, Stockwell",9,2.9680365296803655
"Cranmer Road, Stockwell",10,1.7267441860465116
"Cranmer Road, Stockwell",11,1.7114093959731544
"Cranmer Road, Stockwell",12,1.8176795580110496
"Cranmer Road, Stockwell",13,1.819767441860465
"Cranmer Road, Stockwell",14,1.9428571428571428
"Cranmer Road, Stockwell",15,2.162303664921466
"Cranmer Road, Stockwell",16,2.8325991189427313
"Cranmer Road, Stockwell",17,5.468354430379747
"Cranmer Road, Stockwell",18,6.729957805907173
"Cranmer Road, Stockwell",19,3.807174887892377
"Cranmer Road, Stockwell",20,2.9571428571428573
"Cranmer Road, Stockwell",21,2.4754098360655736
"Cranmer Road, Stockwell",22,2.1294117647058823
"Cranmer Road, Stockwell",23,1.6293103448275863
"Craven Street, Strand",0,1.5405405405405406
"Craven Street, Strand",1,1.4
"Craven Street, Strand",2,1.3
"Craven Street, Strand",3,1.3157894736842106
"Craven Street, Strand",4,1.2105263157894737
"Craven Street, Strand",5,1.0869565217391304
"Craven Street, Strand",6,1.6153846153846154
"Craven Street, Strand",7,3.171945701357466
"Craven Street, Strand",8,7.444444444444445
"Craven Street, Strand",9,5.734782608695652
"Craven Street, Strand",10,3.2642487046632125
"Craven Street, Strand",11,3.6296296296296298
"Craven Street, Strand",12,3.616822429906542
"Craven Street, Strand",13,3.8047619047619046
"Craven Street, Strand",14,3.5694444444444446
"Craven Street, Strand",15,4.28695652173913
"Craven Street, Strand",16,6.6118143459915615
"Craven Street, Strand",17,9.529661016949152
"Craven Street, Strand",18,9.154166666666667
"Craven Street, Strand",19,4.769230769230769
"Craven Street, Strand",20,2.9315068493150687
"Craven Street, Strand",21,2.5412371134020617
"Craven Street, Strand",22,1.8343949044585988
"Craven Street, Strand",23,1.6637931034482758
"Crawford Street, Marylebone",0,1.09375
"Crawford Street, Marylebone",1,1.2380952380952381
"Crawford Street, Marylebone",2,1.0909090909090908
"Crawford Street, Marylebone",3,1.5
"Crawford Street, Marylebone",4,1.0
"Crawford Street, Marylebone",5,1.0
"Crawford Street, Marylebone",6,1.302325581395349
"Crawford Street, Marylebone",7,1.875
"Crawford Street, Marylebone",8,4.212389380530974
"Crawford Street, Marylebone",9,3.704035874439462
"Crawford Street, Marylebone",10,2.2974358974358973
"Crawford Street, Marylebone",11,2.44
"Crawford Street, Marylebone",12,2.66046511627907
"Crawford Street, Marylebone",13,2.405
"Crawford Street, Marylebone",14,2.2263157894736842
"Crawford Street, Marylebone",15,2.583756345177665
"Crawford Street, Marylebone",16,2.7799043062200957
"Crawford Street, Marylebone",17,3.391891891891892
"Crawford Street, Marylebone",18,4.828193832599119
"Crawford Street, Marylebone",19,2.8256880733944953
"Crawford Street, Marylebone",20,2.26775956284153
"Crawford Street, Marylebone",21,1.9742268041237114
"Crawford Street, Marylebone",22,1.6891891891891893
"Crawford Street, Marylebone",23,1.3863636363636365
"Crimscott Street, Bermondsey",0,1.46
"Crimscott Street, Bermondsey",1,1.2307692307692308
"Crimscott Street, Bermondsey",2,1.1538461538461537
"Crimscott Street, Bermondsey",3,1.0
"Crimscott Street, Bermondsey",4,1.0
"Crimscott Street, Bermondsey",5,1.25
"Crimscott Street, Bermondsey",6,1.0285714285714285
"Crimscott Street, Bermondsey",7,1.3095238095238095
"Crimscott Street, Bermondsey",8,1.7525252525252526
"Crimscott Street, Bermondsey",9,1.4495412844036697
"Crimscott Street, Bermondsey",10,1.2666666666666666
"Crimscott Street, Bermondsey",11,1.273972602739726
"Crimscott Street, Bermondsey",12,1.4817518248175183
"Crimscott Street, Bermondsey",13,1.425
"Crimscott Street, Bermondsey",14,1.3902439024390243
"Crimscott Street, Bermondsey",15,1.545945945945946
"Crimscott Street, Bermondsey",16,2.11734693877551
"Crimscott Street, Bermondsey",17,3.47787610619469
"Crimscott Street, Bermondsey",18,4.703389830508475
"Crimscott Street, Bermondsey",19,3.9310344827586206
"Crimscott Street, Bermondsey",20,2.796954314720812
"Crimscott Street, Bermondsey",21,2.260869565217391
"Crimscott Street, Bermondsey",22,2.012987012987013
"Crimscott Street, Bermondsey",23,1.6636363636363636
"Crinan Street, King's Cross",0,1.2608695652173914
"Crinan Street, King's Cross",1,1.1333333333333333
"Crinan Street, King's Cross",2,1.4285714285714286
"Crinan Street, King's Cross",3,1.3333333333333333
"Crinan Street, King's Cross",4,1.0
"Crinan Street, King's Cross",5,1.0
"Crinan Street, King's Cross",6,1.1159420289855073
"Crinan Street, King's Cross",7,1.0
"Crinan Street, King's Cross",8,1.6887417218543046
"Crinan Street, King's Cross",9,2.1464646464646466
"Crinan Street, King's Cross",10,1.453781512605042
"Crinan Street, King's Cross",11,1.2903225806451613
"Crinan Street, King's Cross",12,1.2906976744186047
"Crinan Street, King's Cross",13,1.4639175257731958
"Crinan Street, King's Cross",14,1.2650602409638554
"Crinan Street, King's Cross",15,1.3428571428571427
"Crinan Street, King's Cross",16,1.3944954128440368
"Crinan Street, King's Cross",17,1.7342657342657342
"Crinan Street, King's Cross",18,2.0511363636363638
"Crinan Street, King's Cross",19,1.781456953642384
"Crinan Street, King's Cross",20,1.537037037037037
"Crinan Street, King's Cross",21,1.2388059701492538
"Crinan Street, King's Cross",22,1.2753623188405796
"Crinan Street, King's Cross",23,1.1176470588235294
"Crisp Road, Hammersmith",0,1.4074074074074074
"Crisp Road, Hammersmith",1,1.1818181818181819
"Crisp Road, Hammersmith",2,1.3333333333333333
"Crisp Road, Hammersmith",3,1.1666666666666667
"Crisp Road, Hammersmith",4,1.4
"Crisp Road, Hammersmith",5,1.0
"Crisp Road, Hammersmith",6,1.5076923076923077
"Crisp Road, Hammersmith",7,1.7962962962962963
"Crisp Road, Hammersmith",8,3.3737864077669903
"Crisp Road, Hammersmith",9,1.9666666666666666
"Crisp Road, Hammersmith",10,1.5615384615384615
"Crisp Road, Hammersmith",11,1.5565217391304347
"Crisp Road, Hammersmith",12,1.8471337579617835
"Crisp Road, Hammersmith",13,1.8269230769230769
"Crisp Road, Hammersmith",14,1.6849315068493151
"Crisp Road, Hammersmith",15,2.0
"Crisp Road, Hammersmith",16,2.216666666666667
"Crisp Road, Hammersmith",17,3.7443946188340806
"Crisp Road, Hammersmith",18,5.155251141552512
"Crisp Road, Hammersmith",19,3.5
"Crisp Road, Hammersmith",20,2.1032258064516127
"Crisp Road, Hammersmith",21,1.7804878048780488
"Crisp Road, Hammersmith",22,1.4264705882352942
"Crisp Road, Hammersmith",23,1.4186046511627908
"Cromer Street, Bloomsbury",0,1.368421052631579
"Cromer Street, Bloomsbury",1,1.5909090909090908
"Cromer Street, Bloomsbury",2,1.1176470588235294
"Cromer Street, Bloomsbury",3,1.25
"Cromer Street, Bloomsbury",4,1.0769230769230769
"Cromer Street, Bloomsbury",5,1.0833333333333333
"Cromer Street, Bloomsbury",6,1.1428571428571428
"Cromer Street, Bloomsbury",7,1.1237113402061856
"Cromer Street, Bloomsbury",8,1.610738255033557
"Cromer Street, Bloomsbury",9,1.6369863013698631
"Cromer Street, Bloomsbury",10,1.4051724137931034
"Cromer Street, Bloomsbury",11,1.3595505617977528
"Cromer Street, Bloomsbury",12,1.4684684684684686
"Cromer Street, Bloomsbury",13,1.638157894736842
"Cromer Street, Bloomsbury",14,1.5804195804195804
"Cromer Street, Bloomsbury",15,1.76536312849162
"Cromer Street, Bloomsbury",16,1.7987012987012987
"Cromer Street, Bloomsbury",17,2.365979381443299
"Cromer Street, Bloomsbury",18,2.6598984771573604
"Cromer Street, Bloomsbury",19,1.9597701149425288
"Cromer Street, Bloomsbury",20,1.880952380952381
"Cromer Street, Bloomsbury",21,1.8357142857142856
"Cromer Street, Bloomsbury",22,1.5801526717557253
"Cromer Street, Bloomsbury",23,1.4285714285714286
"Crosswall, Tower",0,1.4772727272727273
"Crosswall, Tower",1,1.411764705882353
"Crosswall, Tower",2,1.7777777777777777
"Crosswall, Tower",3,1.6666666666666667
"Crosswall, Tower",4,1.25
"Crosswall, Tower",5,1.0204081632653061
"Crosswall, Tower",6,2.817757009345794
"Crosswall, Tower",7,5.0042918454935625
"Crosswall, Tower",8,14.016877637130802
"Crosswall, Tower",9,11.427966101694915
"Crosswall, Tower",10,3.1594202898550723
"Crosswall, Tower",11,2.4642857142857144
"Crosswall, Tower",12,2.8391959798994977
"Crosswall, Tower",13,2.589108910891089
"Crosswall, Tower",14,3.1179245283018866
"Crosswall, Tower",15,3.7577092511013217
"Crosswall, Tower",16,5.375
"Crosswall, Tower",17,10.747899159663865
"Crosswall, Tower",18,8.504310344827585
"Crosswall, Tower",19,3.7705627705627704
"Crosswall, Tower",20,2.329896907216495
"Crosswall, Tower",21,1.872340425531915
"Crosswall, Tower",22,1.8130081300813008
"Crosswall, Tower",23,1.6
"Culvert Road, Battersea",0,1.1219512195121952
"Culvert Road, Battersea",1,1.1818181818181819
"Culvert Road, Battersea",2,1.0
"Culvert Road, Battersea",3,1.2
"Culvert Road, Battersea",4,1.0
"Culvert Road, Battersea",5,1.0
"Culvert Road, Battersea",6,1.2258064516129032
"Culvert Road, Battersea",7,1.35
"Culvert Road, Battersea",8,1.4583333333333333
"Culvert Road, Battersea",9,1.2542372881355932
"Culvert Road, Battersea",10,1.3333333333333333
"Culvert Road, Battersea",11,1.2954545454545454
"Culvert Road, Battersea",12,1.208955223880597
"Culvert Road, Battersea",13,1.1917808219178083
"Culvert Road, Battersea",14,1.205128205128205
"Culvert Road, Battersea",15,1.3
"Culvert Road, Battersea",16,1.5323741007194245
"Culvert Road, Battersea",17,1.9333333333333333
"Culvert Road, Battersea",18,2.051282051282051
"Culvert Road, Battersea",19,1.7350993377483444
"Culvert Road, Battersea",20,1.646153846153846
"Culvert Road, Battersea",21,1.4339622641509433
"Culvert Road, Battersea",22,1.3362068965517242
"Culvert Road, Battersea",23,1.451219512195122
"Curlew Street, Shad Thames",0,1.4933333333333334
"Curlew Street, Shad Thames",1,1.3725490196078431
"Curlew Street, Shad Thames",2,1.2105263157894737
"Curlew Street, Shad Thames",3,1.5
"Curlew Street, Shad Thames",4,1.0833333333333333
"Curlew Street, Shad Thames",5,1.1428571428571428
"Curlew Street, Shad Thames",6,1.0394736842105263
"Curlew Street, Shad Thames",7,1.739884393063584
"Curlew Street, Shad Thames",8,3.937219730941704
"Curlew Street, Shad Thames",9,3.616740088105727
"Curlew Street, Shad Thames",10,1.8693181818181819
"Curlew Street, Shad Thames",11,1.9024390243902438
"Curlew Street, Shad Thames",12,2.2972972972972974
"Curlew Street, Shad Thames",13,2.39
"Curlew Street, Shad Thames",14,2.580487804878049
"Curlew Street, Shad Thames",15,2.7412935323383083
"Curlew Street, Shad Thames",16,3.087962962962963
"Curlew Street, Shad Thames",17,4.85531914893617
"Curlew Street, Shad Thames",18,6.6059322033898304
"Curlew Street, Shad Thames",19,4.342105263157895
"Curlew Street, Shad Thames",20,3.608294930875576
"Curlew Street, Shad Thames",21,2.8947368421052633
"Curlew Street, Shad Thames",22,2.6666666666666665
"Curlew Street, Shad Thames",23,2.031847133757962
"Curzon Street, Mayfair",0,1.1
"Curzon Street, Mayfair",1,1.0
"Curzon Street, Mayfair",2,1.0
"Curzon Street, Mayfair",3,1.6666666666666667
"Curzon Street, Mayfair",4,1.0
"Curzon Street, Mayfair",5,1.0833333333333333
"Curzon Street, Mayfair",6,1.55
"Curzon Street, Mayfair",7,3.6160714285714284
"Curzon Street, Mayfair",8,6.909090909090909
"Curzon Street, Mayfair",9,3.676190476190476
"Curzon Street, Mayfair",10,2.075862068965517
"Curzon Street, Mayfair",11,1.814569536423841
"Curzon Street, Mayfair",12,1.8113207547169812
"Curzon Street, Mayfair",13,1.756578947368421
"Curzon Street, Mayfair",14,1.75
"Curzon Street, Mayfair",15,1.670807453416149
"Curzon Street, Mayfair",16,1.7966101694915255
"Curzon Street, Mayfair",17,2.0290697674418605
"Curzon Street, Mayfair",18,2.089005235602094
"Curzon Street, Mayfair",19,1.9473684210526316
"Curzon Street, Mayfair",20,1.6638655462184875
"Curzon Street, Mayfair",21,1.3975903614457832
"Curzon Street, Mayfair",22,1.2763157894736843
"Curzon Street, Mayfair",23,1.3125
"Danvers Street, West Chelsea",0,1.1794871794871795
"Danvers Street, West Chelsea",1,1.3529411764705883
"Danvers Street, West Chelsea",2,1.0
"Danvers Street, West Chelsea",3,1.0
"Danvers Street, West Chelsea",4,2.5
"Danvers Street, West Chelsea",5,1.1666666666666667
"Danvers Street, West Chelsea",6,1.0888888888888888
"Danvers Street, West Chelsea",7,1.489051094890511
"Danvers Street, West Chelsea",8,1.994818652849741
"Danvers Street, West Chelsea",9,2.827433628318584
"Danvers Street, West Chelsea",10,1.638157894736842
"Danvers Street, West Chelsea",11,1.4343434343434343
"Danvers Street, West Chelsea",12,1.525
"Danvers Street, West Chelsea",13,1.5688073394495412
"Danvers Street, West Chelsea",14,1.5433070866141732
"Danvers Street, West Chelsea",15,1.4519230769230769
"Danvers Street, West Chelsea",16,1.6015037593984962
"Danvers Street, West Chelsea",17,2.097560975609756
"Danvers Street, West Chelsea",18,2.3229166666666665
"Danvers Street, West Chelsea",19,1.860759493670886
"Danvers Street, West Chelsea",20,1.575
"Danvers Street, West Chelsea",21,1.5869565217391304
"Danvers Street, West Chelsea",22,1.3655913978494623
"Danvers Street, West Chelsea",23,1.3125
"De Vere Gardens, Kensington",0,1.2666666666666666
"De Vere Gardens, Kensington",1,1.2727272727272727
"De Vere Gardens, Kensington",2,1.0
"De Vere Gardens, Kensington",3,1.0
"De Vere Gardens, Kensington",4,1.0
"De Vere Gardens, Kensington",5,1.0425531914893618
"De Vere Gardens, Kensington",6,1.2359550561797752
"De Vere Gardens, Kensington",7,1.3133333333333332
"De Vere Gardens, Kensington",8,2.0502793296089385
"De Vere Gardens, Kensington",9,1.9836065573770492
"De Vere Gardens, Kensington",10,2.367021276595745
"De Vere Gardens, Kensington",11,2.1925465838509317
"De Vere Gardens, Kensington",12,2.36046511627907
"De Vere Gardens, Kensington",13,2.1684782608695654
"De Vere Gardens, Kensington",14,2.1161290322580646
"De Vere Gardens, Kensington",15,2.303370786516854
"De Vere Gardens, Kensington",16,2.3135135135135134
"De Vere Gardens, Kensington",17,2.497297297297297
"De Vere Gardens, Kensington",18,3.2347417840375585
"De Vere Gardens, Kensington",19,2.407035175879397
"De Vere Gardens, Kensington",20,1.874074074074074
"De Vere Gardens, Kensington",21,1.4222222222222223
"De Vere Gardens, Kensington",22,1.275
"De Vere Gardens, Kensington",23,1.4390243902439024
"Denyer Street, Knightsbridge",0,1.3125
"Denyer Street, Knightsbridge",1,1.12
"Denyer Street, Knightsbridge",2,1.3
"Denyer Street, Knightsbridge",3,1.0
"Denyer Street, Knightsbridge",4,1.0
"Denyer Street, Knightsbridge",5,1.0357142857142858
"Denyer Street, Knightsbridge",6,1.1176470588235294
"Denyer Street, Knightsbridge",7,1.5813953488372092
"Denyer Street, Knightsbridge",8,2.0918367346938775
"Denyer Street, Knightsbridge",9,1.696969696969697
"Denyer Street, Knightsbridge",10,1.4123711340206186
"Denyer Street, Knightsbridge",11,1.4873949579831933
"Denyer Street, Knightsbridge",12,1.4728682170542635
"Denyer Street, Knightsbridge",13,1.5771812080536913
"Denyer Street, Knightsbridge",14,1.4881889763779528
"Denyer Street, Knightsbridge",15,1.6162790697674418
"Denyer Street, Knightsbridge",16,1.847457627118644
"Denyer Street, Knightsbridge",17,1.9518072289156627
"Denyer Street, Knightsbridge",18,1.967032967032967
"Denyer Street, Knightsbridge",19,2.3668341708542715
"Denyer Street, Knightsbridge",20,2.0638297872340425
"Denyer Street, Knightsbridge",21,1.5970149253731343
"Denyer Street, Knightsbridge",22,1.6964285714285714
"Denyer Street, Knightsbridge",23,1.3375
"Derry Street, Kensington",0,1.0526315789473684
"Derry Street, Kensington",1,2.125
"Derry Street, Kensington",2,1.0
"Derry Street, Kensington",3,1.2222222222222223
"Derry Street, Kensington",4,1.4
"Derry Street, Kensington",5,1.064516129032258
"Derry Street, Kensington",6,3.0271493212669682
"Derry Street, Kensington",7,3.908695652173913
"Derry Street, Kensington",8,6.170940170940171
"Derry Street, Kensington",9,4.3559322033898304
"Derry Street, Kensington",10,3.28
"Derry Street, Kensington",11,3.3619909502262444
"Derry Street, Kensington",12,3.8421052631578947
"Derry Street, Kensington",13,3.8340425531914892
"Derry Street, Kensington",14,3.497777777777778
"Derry Street, Kensington",15,3.8382978723404255
"Derry Street, Kensington",16,4.648068669527897
"Derry Street, Kensington",17,5.666666666666667
"Derry Street, Kensington",18,6.772151898734177
"Derry Street, Kensington",19,4.157894736842105
"Derry Street, Kensington",20,2.6363636363636362
"Derry Street, Kensington",21,1.8333333333333333
"Derry Street, Kensington",22,1.617283950617284
"Derry Street, Kensington",23,1.5454545454545454
"Devons Road, Bow",0,1.4489795918367347
"Devons Road, Bow",1,1.25
"Devons Road, Bow",2,1.2666666666666666
"Devons Road, Bow",3,1.125
"Devons Road, Bow",4,1.0
"Devons Road, Bow",5,1.0
"Devons Road, Bow",6,1.0923076923076922
"Devons Road, Bow",7,1.170731707317073
"Devons Road, Bow",8,1.5172413793103448
"Devons Road, Bow",9,1.396551724137931
"Devons Road, Bow",10,1.2467532467532467
"Devons Road, Bow",11,1.3461538461538463
"Devons Road, Bow",12,1.4661016949152543
"Devons Road, Bow",13,1.6504065040650406
"Devons Road, Bow",14,1.5
"Devons Road, Bow",15,1.5391304347826087
"Devons Road, Bow",16,1.6783216783216783
"Devons Road, Bow",17,1.9789473684210526
"Devons Road, Bow",18,2.623762376237624
"Devons Road, Bow",19,2.0473684210526315
"Devons Road, Bow",20,1.7894736842105263
"Devons Road, Bow",21,1.4878048780487805
"Devons Road, Bow",22,1.3636363636363635
"Devons Road, Bow",23,1.4691358024691359
"Devonshire Terrace, Bayswater",0,1.359375
"Devonshire Terrace, Bayswater",1,1.391304347826087
"Devonshire Terrace, Bayswater",2,1.3157894736842106
"Devonshire Terrace, Bayswater",3,1.0769230769230769
"Devonshire Terrace, Bayswater",4,1.0
"Devonshire Terrace, Bayswater",5,1.0
"Devonshire Terrace, Bayswater",6,1.0714285714285714
"Devonshire Terrace, Bayswater",7,1.267605633802817
"Devonshire Terrace, Bayswater",8,1.8516129032258064
"Devonshire Terrace, Bayswater",9,1.8850574712643677
"Devonshire Terrace, Bayswater",10,1.5928571428571427
"Devonshire Terrace, Bayswater",11,1.7536231884057971
"Devonshire Terrace, Bayswater",12,1.9367816091954022
"Devonshire Terrace, Bayswater",13,2.1463414634146343
"Devonshire Terrace, Bayswater",14,2.2916666666666665
"Devonshire Terrace, Bayswater",15,2.4285714285714284
"Devonshire Terrace, Bayswater",16,3.081447963800905
"Devonshire Terrace, Bayswater",17,4.545064377682404
"Devonshire Terrace, Bayswater",18,4.14410480349345
"Devonshire Terrace, Bayswater",19,3.925764192139738
"Devonshire Terrace, Bayswater",20,3.200956937799043
"Devonshire Terrace, Bayswater",21,2.1806451612903226
"Devonshire Terrace, Bayswater",22,1.7851851851851852
"Devonshire Terrace, Bayswater",23,1.584
"Dickens Square, Borough",0,1.22
"Dickens Square, Borough",1,1.1612903225806452
"Dickens Square, Borough",2,1.1578947368421053
"Dickens Square, Borough",3,1.1904761904761905
"Dickens Square, Borough",4,1.1153846153846154
"Dickens Square, Borough",5,1.0
"Dickens Square, Borough",6,1.2272727272727273
"Dickens Square, Borough",7,1.4886363636363635
"Dickens Square, Borough",8,1.223529411764706
"Dickens Square, Borough",9,1.2947368421052632
"Dickens Square, Borough",10,1.2
"Dickens Square, Borough",11,1.3125
"Dickens Square, Borough",12,1.7717391304347827
"Dickens Square, Borough",13,1.9640287769784173
"Dickens Square, Borough",14,1.4553571428571428
"Dickens Square, Borough",15,1.5987261146496816
"Dickens Square, Borough",16,1.930232558139535
"Dickens Square, Borough",17,2.152173913043478
"Dickens Square, Borough",18,2.3696682464454977
"Dickens Square, Borough",19,2.1485714285714286
"Dickens Square, Borough",20,1.8111888111888113
"Dickens Square, Borough",21,1.8551724137931034
"Dickens Square, Borough",22,1.5
"Dickens Square, Borough",23,1.5416666666666667
"Disraeli Road, Putney",0,1.0952380952380953
"Disraeli Road, Putney",1,1.125
"Disraeli Road, Putney",2,1.0
"Disraeli Road, Putney",3,1.0
"Disraeli Road, Putney",5,1.1666666666666667
"Disraeli Road, Putney",6,1.4368932038834952
"Disraeli Road, Putney",7,1.874251497005988
"Disraeli Road, Putney",8,1.6896551724137931
"Disraeli Road, Putney",9,1.4351145038167938
"Disraeli Road, Putney",10,1.3764705882352941
"Disraeli Road, Putney",11,1.4065934065934067
"Disraeli Road, Putney",12,1.4951456310679612
"Disraeli Road, Putney",13,1.4838709677419355
"Disraeli Road, Putney",14,1.3428571428571427
"Disraeli Road, Putney",15,1.423913043478261
"Disraeli Road, Putney",16,1.5714285714285714
"Disraeli Road, Putney",17,2.0742857142857143
"Disraeli Road, Putney",18,2.430167597765363
"Disraeli Road, Putney",19,2.07741935483871
"Disraeli Road, Putney",20,1.744186046511628
"Disraeli Road, Putney",21,1.3394495412844036
"Disraeli Road, Putney",22,1.5166666666666666
"Disraeli Road, Putney",23,1.2142857142857142
"Dock Street, Wapping",0,1.22
"Dock Street, Wapping",1,1.6111111111111112
"Dock Street, Wapping",2,1.52
"Dock Street, Wapping",3,1.3181818181818181
"Dock Street, Wapping",4,1.0
"Dock Street, Wapping",5,1.1944444444444444
"Dock Street, Wapping",6,1.1428571428571428
"Dock Street, Wapping",7,1.551948051948052
"Dock Street, Wapping",8,2.7710280373831777
"Dock Street, Wapping",9,3.1578947368421053
"Dock Street, Wapping",10,1.8079470198675496
"Dock Street, Wapping",11,1.9382716049382716
"Dock Street, Wapping",12,2.0614525139664805
"Dock Street, Wapping",13,2.1242937853107344
"Dock Street, Wapping",14,2.01840490797546
"Dock Street, Wapping",15,1.952662721893491
"Dock Street, Wapping",16,2.0327868852459017
"Dock Street, Wapping",17,4.6869565217391305
"Dock Street, Wapping",18,4.448717948717949
"Dock Street, Wapping",19,3.1798245614035086
"Dock Street, Wapping",20,2.6019417475728157
"Dock Street, Wapping",21,2.312820512820513
"Dock Street, Wapping",22,1.9017341040462428
"Dock Street, Wapping",23,1.578512396694215
"Doddington Grove, Kennington",0,1.1702127659574468
"Doddington Grove, Kennington",1,1.2727272727272727
"Doddington Grove, Kennington",2,1.25
"Doddington Grove, Kennington",3,1.0769230769230769
"Doddington Grove, Kennington",4,1.0
"Doddington Grove, Kennington",5,1.0
"Doddington Grove, Kennington",6,1.171875
"Doddington Grove, Kennington",7,1.261437908496732
"Doddington Grove, Kennington",8,1.5629139072847682
"Doddington Grove, Kennington",9,1.5136986301369864
"Doddington Grove, Kennington",10,1.2674418604651163
"Doddington Grove, Kennington",11,1.5151515151515151
"Doddington Grove, Kennington",12,1.5126050420168067
"Doddington Grove, Kennington",13,1.701086956521739
"Doddington Grove, Kennington",14,1.7093023255813953
"Doddington Grove, Kennington",15,1.7039106145251397
"Doddington Grove, Kennington",16,2.0594594594594593
"Doddington Grove, Kennington",17,3.4072398190045248
"Doddington Grove, Kennington",18,4.261802575107296
"Doddington Grove, Kennington",19,3.330316742081448
"Doddington Grove, Kennington",20,2.4673366834170856
"Doddington Grove, Kennington",21,1.956989247311828
"Doddington Grove, Kennington",22,1.900662251655629
"Doddington Grove, Kennington",23,1.5643564356435644
"Doric Way , Somers Town",0,1.1923076923076923
"Doric Way , Somers Town",1,1.4074074074074074
"Doric Way , Somers Town",2,1.0625
"Doric Way , Somers Town",3,1.0
"Doric Way , Somers Town",4,1.0
"Doric Way , Somers Town",5,1.105263157894737
"Doric Way , Somers Town",6,1.267605633802817
"Doric Way , Somers Town",7,1.728476821192053
"Doric Way , Somers Town",8,2.6683417085427137
"Doric Way , Somers Town",9,1.8324324324324324
"Doric Way , Somers Town",10,1.7358490566037736
"Doric Way , Somers Town",11,1.5862068965517242
"Doric Way , Somers Town",12,1.6143790849673203
"Doric Way , Somers Town",13,1.6159420289855073
"Doric Way , Somers Town",14,1.587837837837838
"Doric Way , Somers Town",15,2.132596685082873
"Doric Way , Somers Town",16,3.8903508771929824
"Doric Way , Somers Town",17,8.842553191489362
"Doric Way , Somers Town",18,6.587719298245614
"Doric Way , Somers Town",19,3.4604651162790696
"Doric Way , Somers Town",20,2.1420454545454546
"Doric Way , Somers Town",21,1.8333333333333333
"Doric Way , Somers Town",22,1.4587155963302751
"Doric Way , Somers Town",23,1.4022988505747127
"Dorothy Road, Clapham Junction",0,1.162162162162162
"Dorothy Road, Clapham Junction",1,1.0555555555555556
"Dorothy Road, Clapham Junction",2,1.2
"Dorothy Road, Clapham Junction",3,1.2222222222222223
"Dorothy Road, Clapham Junction",4,1.0
"Dorothy Road, Clapham Junction",5,1.0
"Dorothy Road, Clapham Junction",6,1.1666666666666667
"Dorothy Road, Clapham Junction",7,1.2
"Dorothy Road, Clapham Junction",8,1.3693693693693694
"Dorothy Road, Clapham Junction",9,1.1904761904761905
"Dorothy Road, Clapham Junction",10,1.2535211267605635
"Dorothy Road, Clapham Junction",11,1.2650602409638554
"Dorothy Road, Clapham Junction",12,1.532258064516129
"Dorothy Road, Clapham Junction",13,1.5285714285714285
"Dorothy Road, Clapham Junction",14,1.4339622641509433
"Dorothy Road, Clapham Junction",15,1.396694214876033
"Dorothy Road, Clapham Junction",16,1.8717948717948718
"Dorothy Road, Clapham Junction",17,2.928888888888889
"Dorothy Road, Clapham Junction",18,3.486607142857143
"Dorothy Road, Clapham Junction",19,2.7412935323383083
"Dorothy Road, Clapham Junction",20,2.0625
"Dorothy Road, Clapham Junction",21,1.6046511627906976
"Dorothy Road, Clapham Junction",22,1.5775862068965518
"Dorothy Road, Clapham Junction",23,1.5056179775280898
"Dorset Square, Marylebone",0,1.2222222222222223
"Dorset Square, Marylebone",1,1.2857142857142858
"Dorset Square, Marylebone",2,1.1666666666666667
"Dorset Square, Marylebone",3,1.0
"Dorset Square, Marylebone",4,1.125
"Dorset Square, Marylebone",5,1.0952380952380953
"Dorset Square, Marylebone",6,1.4133333333333333
"Dorset Square, Marylebone",7,1.797872340425532
"Dorset Square, Marylebone",8,5.276785714285714
"Dorset Square, Marylebone",9,2.5391705069124426
"Dorset Square, Marylebone",10,2.3025641025641024
"Dorset Square, Marylebone",11,2.14070351758794
"Dorset Square, Marylebone",12,3.572093023255814
"Dorset Square, Marylebone",13,2.4074074074074074
"Dorset Square, Marylebone",14,2.2797927461139897
"Dorset Square, Marylebone",15,2.9342723004694835
"Dorset Square, Marylebone",16,3.569506726457399
"Dorset Square, Marylebone",17,7.219827586206897
"Dorset Square, Marylebone",18,5.213973799126638
"Dorset Square, Marylebone",19,3.391509433962264
"Dorset Square, Marylebone",20,2.6333333333333333
"Dorset Square, Marylebone",21,1.9828571428571429
"Dorset Square, Marylebone",22,1.9014084507042253
"Dorset Square, Marylebone",23,1.489795918367347
"Drayton Gardens, West Chelsea",0,1.2592592592592593
"Drayton Gardens, West Chelsea",1,1.25
"Drayton Gardens, West Chelsea",2,1.0588235294117647
"Drayton Gardens, West Chelsea",3,1.0
"Drayton Gardens, West Chelsea",4,1.1
"Drayton Gardens, West Chelsea",5,1.240506329113924
"Drayton Gardens, West Chelsea",6,1.495049504950495
"Drayton Gardens, West Chelsea",7,3.7227272727272727
"Drayton Gardens, West Chelsea",8,6.398305084745763
"Drayton Gardens, West Chelsea",9,3.8421052631578947
"Drayton Gardens, West Chelsea",10,3.1132075471698113
"Drayton Gardens, West Chelsea",11,2.622549019607843
"Drayton Gardens, West Chelsea",12,2.9414414414414414
"Drayton Gardens, West Chelsea",13,3.2149532710280373
