station,hour,dropoff_count
"Blythe Road, Olympia",8,1.2380952380952381
"Blythe Road, Olympia",9,1.4230769230769231
"Blythe Road, Olympia",10,1.4285714285714286
"Blythe Road, Olympia",11,1.7704918032786885
"Blythe Road, Olympia",12,1.8656716417910448
"Blythe Road, Olympia",13,1.803030303030303
"Blythe Road, Olympia",14,2.078125
"Blythe Road, Olympia",15,2.078125
"Blythe Road, Olympia",16,2.2777777777777777
"Blythe Road, Olympia",17,2.26027397260274
"Blythe Road, Olympia",18,1.9714285714285715
"Blythe Road, Olympia",19,1.7424242424242424
"Blythe Road, Olympia",20,1.8070175438596492
"Blythe Road, Olympia",21,1.8305084745762712
"Blythe Road, Olympia",22,1.5813953488372092
"Blythe Road, Olympia",23,1.6829268292682926
"Bolsover Street, Fitzrovia",0,1.3846153846153846
"Bolsover Street, Fitzrovia",1,1.15
"Bolsover Street, Fitzrovia",2,1.1666666666666667
"Bolsover Street, Fitzrovia",3,1.2
"Bolsover Street, Fitzrovia",4,1.0
"Bolsover Street, Fitzrovia",6,1.3
"Bolsover Street, Fitzrovia",7,1.0
"Bolsover Street, Fitzrovia",8,1.5
"Bolsover Street, Fitzrovia",9,1.509433962264151
"Bolsover Street, Fitzrovia",10,2.264705882352941
"Bolsover Street, Fitzrovia",11,2.235294117647059
"Bolsover Street, Fitzrovia",12,2.6533333333333333
"Bolsover Street, Fitzrovia",13,2.9367088607594938
"Bolsover Street, Fitzrovia",14,3.012987012987013
"Bolsover Street, Fitzrovia",15,2.8026315789473686
"Bolsover Street, Fitzrovia",16,3.0547945205479454
"Bolsover Street, Fitzrovia",17,2.5135135135135136
"Bolsover Street, Fitzrovia",18,2.4
"Bolsover Street, Fitzrovia",19,2.283582089552239
"Bolsover Street, Fitzrovia",20,1.9333333333333333
"Bolsover Street, Fitzrovia",21,1.425
"Bolsover Street, Fitzrovia",22,1.53125
"Bolsover Street, Fitzrovia",23,1.3461538461538463
"Bonner Gate, Victoria Park",0,1.4782608695652173
"Bonner Gate, Victoria Park",1,1.2727272727272727
"Bonner Gate, Victoria Park",2,1.2352941176470589
"Bonner Gate, Victoria Park",3,1.0
"Bonner Gate, Victoria Park",4,1.4
"Bonner Gate, Victoria Park",5,1.0
"Bonner Gate, Victoria Park",6,1.1818181818181819
"Bonner Gate, Victoria Park",7,1.3888888888888888
"Bonner Gate, Victoria Park",8,1.702127659574468
"Bonner Gate, Victoria Park",9,2.721518987341772
"Bonner Gate, Victoria Park",10,3.8461538461538463
"Bonner Gate, Victoria Park",11,4.626506024096385
"Bonner Gate, Victoria Park",12,6.7439024390243905
"Bonner Gate, Victoria Park",13,6.533333333333333
"Bonner Gate, Victoria Park",14,6.613636363636363
"Bonner Gate, Victoria Park",15,5.696629213483146
"Bonner Gate, Victoria Park",16,5.925
"Bonner Gate, Victoria Park",17,4.756410256410256
"Bonner Gate, Victoria Park",18,4.283783783783784
"Bonner Gate, Victoria Park",19,4.254237288135593
"Bonner Gate, Victoria Park",20,2.7049180327868854
"Bonner Gate, Victoria Park",21,1.8983050847457628
"Bonner Gate, Victoria Park",22,1.8043478260869565
"Bonner Gate, Victoria Park",23,1.5128205128205128
"Bonny Street, Camden Town",0,1.7608695652173914
"Bonny Street, Camden Town",1,1.4722222222222223
"Bonny Street, Camden Town",2,1.25
"Bonny Street, Camden Town",3,1.4242424242424243
"Bonny Street, Camden Town",4,1.1875
"Bonny Street, Camden Town",5,1.6666666666666667
"Bonny Street, Camden Town",6,1.125
"Bonny Street, Camden Town",7,1.0714285714285714
"Bonny Street, Camden Town",8,1.391304347826087
"Bonny Street, Camden Town",9,1.6829268292682926
"Bonny Street, Camden Town",10,1.9411764705882353
"Bonny Street, Camden Town",11,2.4266666666666667
"Bonny Street, Camden Town",12,2.8472222222222223
"Bonny Street, Camden Town",13,3.4050632911392404
"Bonny Street, Camden Town",14,2.768292682926829
"Bonny Street, Camden Town",15,2.9012345679012346
"Bonny Street, Camden Town",16,3.0
"Bonny Street, Camden Town",17,3.0344827586206895
"Bonny Street, Camden Town",18,2.9746835443037973
"Bonny Street, Camden Town",19,2.6
"Bonny Street, Camden Town",20,2.26027397260274
"Bonny Street, Camden Town",21,2.0344827586206895
"Bonny Street, Camden Town",22,1.6595744680851063
"Bonny Street, Camden Town",23,1.34
"Borough High Street, The Borough",0,1.4642857142857142
"Borough High Street, The Borough",1,1.2592592592592593
"Borough High Street, The Borough",2,2.0
"Borough High Street, The Borough",3,1.5
"Borough High Street, The Borough",4,1.3
"Borough High Street, The Borough",5,1.5
"Borough High Street, The Borough",6,1.3333333333333333
"Borough High Street, The Borough",7,1.2857142857142858
"Borough High Street, The Borough",8,1.4666666666666666
"Borough High Street, The Borough",9,1.7083333333333333
"Borough High Street, The Borough",10,1.7619047619047619
"Borough High Street, The Borough",11,1.9666666666666666
"Borough High Street, The Borough",12,2.3461538461538463
"Borough High Street, The Borough",13,2.4210526315789473
"Borough High Street, The Borough",14,2.2535211267605635
"Borough High Street, The Borough",15,2.287878787878788
"Borough High Street, The Borough",16,2.608695652173913
"Borough High Street, The Borough",17,2.2837837837837838
"Borough High Street, The Borough",18,2.3333333333333335
"Borough High Street, The Borough",19,1.9393939393939394
"Borough High Street, The Borough",20,1.896551724137931
"Borough High Street, The Borough",21,2.0
"Borough High Street, The Borough",22,2.0232558139534884
"Borough High Street, The Borough",23,1.4615384615384615
"Borough Road, Elephant & Castle",0,1.5952380952380953
"Borough Road, Elephant & Castle",1,1.25
"Borough Road, Elephant & Castle",2,1.2857142857142858
"Borough Road, Elephant & Castle",3,1.0
"Borough Road, Elephant & Castle",4,1.0
"Borough Road, Elephant & Castle",5,1.0
"Borough Road, Elephant & Castle",6,1.0
"Borough Road, Elephant & Castle",7,1.0
"Borough Road, Elephant & Castle",8,1.2857142857142858
"Borough Road, Elephant & Castle",9,1.3076923076923077
"Borough Road, Elephant & Castle",10,1.4102564102564104
"Borough Road, Elephant & Castle",11,1.6538461538461537
"Borough Road, Elephant & Castle",12,1.6029411764705883
"Borough Road, Elephant & Castle",13,1.7777777777777777
"Borough Road, Elephant & Castle",14,2.0
"Borough Road, Elephant & Castle",15,2.0317460317460316
"Borough Road, Elephant & Castle",16,2.189655172413793
"Borough Road, Elephant & Castle",17,2.257575757575758
"Borough Road, Elephant & Castle",18,2.3859649122807016
"Borough Road, Elephant & Castle",19,2.1403508771929824
"Borough Road, Elephant & Castle",20,1.6428571428571428
"Borough Road, Elephant & Castle",21,1.930232558139535
"Borough Road, Elephant & Castle",22,2.0517241379310347
"Borough Road, Elephant & Castle",23,1.7575757575757576
"Boston Place, Marylebone",0,1.3333333333333333
"Boston Place, Marylebone",1,1.375
"Boston Place, Marylebone",2,1.875
"Boston Place, Marylebone",3,1.0
"Boston Place, Marylebone",4,1.0
"Boston Place, Marylebone",5,1.5
"Boston Place, Marylebone",6,1.0909090909090908
"Boston Place, Marylebone",7,1.4666666666666666
"Boston Place, Marylebone",8,1.4516129032258065
"Boston Place, Marylebone",9,1.6730769230769231
"Boston Place, Marylebone",10,1.6603773584905661
"Boston Place, Marylebone",11,1.66
"Boston Place, Marylebone",12,1.8035714285714286
"Boston Place, Marylebone",13,2.0714285714285716
"Boston Place, Marylebone",14,1.5555555555555556
"Boston Place, Marylebone",15,1.7317073170731707
"Boston Place, Marylebone",16,1.8305084745762712
"Boston Place, Marylebone",17,1.9848484848484849
"Boston Place, Marylebone",18,1.7966101694915255
"Boston Place, Marylebone",19,1.5116279069767442
"Boston Place, Marylebone",20,1.2432432432432432
"Boston Place, Marylebone",21,1.3846153846153846
"Boston Place, Marylebone",22,1.6363636363636365
"Boston Place, Marylebone",23,1.3571428571428572
"Bourne Street, Belgravia",0,1.3181818181818181
"Bourne Street, Belgravia",1,1.4
"Bourne Street, Belgravia",2,1.4
"Bourne Street, Belgravia",3,1.3333333333333333
"Bourne Street, Belgravia",4,1.2
"Bourne Street, Belgravia",5,1.0769230769230769
"Bourne Street, Belgravia",6,1.096774193548387
"Bourne Street, Belgravia",7,1.1818181818181819
"Bourne Street, Belgravia",8,1.5
"Bourne Street, Belgravia",9,3.1641791044776117
"Bourne Street, Belgravia",10,3.1125
"Bourne Street, Belgravia",11,2.8048780487804876
"Bourne Street, Belgravia",12,2.5833333333333335
"Bourne Street, Belgravia",13,2.6176470588235294
"Bourne Street, Belgravia",14,2.3484848484848486
"Bourne Street, Belgravia",15,2.0327868852459017
"Bourne Street, Belgravia",16,2.5
"Bourne Street, Belgravia",17,2.175438596491228
"Bourne Street, Belgravia",18,2.3260869565217392
"Bourne Street, Belgravia",19,1.690909090909091
"Bourne Street, Belgravia",20,1.5
"Bourne Street, Belgravia",21,1.6111111111111112
"Bourne Street, Belgravia",22,1.1304347826086956
"Bourne Street, Belgravia",23,1.3448275862068966
"Bouverie Street, Temple",0,1.0
"Bouverie Street, Temple",1,1.0
"Bouverie Street, Temple",2,1.5
"Bouverie Street, Temple",3,1.0
"Bouverie Street, Temple",4,1.0
"Bouverie Street, Temple",6,1.0
"Bouverie Street, Temple",7,1.0
"Bouverie Street, Temple",8,1.4285714285714286
"Bouverie Street, Temple",9,1.7142857142857142
"Bouverie Street, Temple",10,1.36
"Bouverie Street, Temple",11,1.7142857142857142
"Bouverie Street, Temple",12,2.0
"Bouverie Street, Temple",13,1.72
"Bouverie Street, Temple",14,1.6896551724137931
"Bouverie Street, Temple",15,2.1
"Bouverie Street, Temple",16,1.7586206896551724
"Bouverie Street, Temple",17,1.8846153846153846
"Bouverie Street, Temple",18,1.75
"Bouverie Street, Temple",19,1.4761904761904763
"Bouverie Street, Temple",20,1.9047619047619047
"Bouverie Street, Temple",21,1.5454545454545454
"Bouverie Street, Temple",22,1.6666666666666667
"Bouverie Street, Temple",23,2.076923076923077
"Bow Church Station, Bow",0,1.4878048780487805
"Bow Church Station, Bow",1,1.6938775510204083
"Bow Church Station, Bow",2,1.5609756097560976
"Bow Church Station, Bow",3,1.3043478260869565
"Bow Church Station, Bow",4,1.0833333333333333
"Bow Church Station, Bow",5,1.2
"Bow Church Station, Bow",6,1.1
"Bow Church Station, Bow",7,1.037037037037037
"Bow Church Station, Bow",8,1.2
"Bow Church Station, Bow",9,1.489795918367347
"Bow Church Station, Bow",10,1.6607142857142858
"Bow Church Station, Bow",11,1.6666666666666667
"Bow Church Station, Bow",12,2.2096774193548385
"Bow Church Station, Bow",13,2.8115942028985508
"Bow Church Station, Bow",14,2.359375
"Bow Church Station, Bow",15,2.3333333333333335
"Bow Church Station, Bow",16,2.6575342465753424
"Bow Church Station, Bow",17,2.4516129032258065
"Bow Church Station, Bow",18,2.217391304347826
"Bow Church Station, Bow",19,2.8
"Bow Church Station, Bow",20,2.152542372881356
"Bow Church Station, Bow",21,1.8181818181818181
"Bow Church Station, Bow",22,1.9454545454545455
"Bow Church Station, Bow",23,1.6818181818181819
"Bow Road Station, Bow",0,1.3428571428571427
"Bow Road Station, Bow",1,1.5
"Bow Road Station, Bow",2,1.2962962962962963
"Bow Road Station, Bow",3,1.4444444444444444
"Bow Road Station, Bow",4,1.0833333333333333
"Bow Road Station, Bow",5,1.0
"Bow Road Station, Bow",6,1.0
"Bow Road Station, Bow",7,1.0909090909090908
"Bow Road Station, Bow",8,1.4814814814814814
"Bow Road Station, Bow",9,2.191780821917808
"Bow Road Station, Bow",10,1.9142857142857144
"Bow Road Station, Bow",11,2.1076923076923078
"Bow Road Station, Bow",12,2.1076923076923078
"Bow Road Station, Bow",13,2.27027027027027
"Bow Road Station, Bow",14,1.7833333333333334
"Bow Road Station, Bow",15,2.0
"Bow Road Station, Bow",16,2.1285714285714286
"Bow Road Station, Bow",17,1.903225806451613
"Bow Road Station, Bow",18,2.3692307692307693
"Bow Road Station, Bow",19,1.5789473684210527
"Bow Road Station, Bow",20,1.875
"Bow Road Station, Bow",21,1.619047619047619
"Bow Road Station, Bow",22,1.5142857142857142
"Bow Road Station, Bow",23,1.6388888888888888
"Braham Street, Aldgate",0,1.457142857142857
"Braham Street, Aldgate",1,1.5666666666666667
"Braham Street, Aldgate",2,1.6153846153846154
"Braham Street, Aldgate",3,1.3846153846153846
"Braham Street, Aldgate",4,1.2222222222222223
"Braham Street, Aldgate",5,2.3333333333333335
"Braham Street, Aldgate",6,1.6923076923076923
"Braham Street, Aldgate",7,1.2272727272727273
"Braham Street, Aldgate",8,1.5333333333333334
"Braham Street, Aldgate",9,2.081967213114754
"Braham Street, Aldgate",10,2.876543209876543
"Braham Street, Aldgate",11,2.746987951807229
"Braham Street, Aldgate",12,3.367816091954023
"Braham Street, Aldgate",13,3.1686746987951806
"Braham Street, Aldgate",14,2.8902439024390243
"Braham Street, Aldgate",15,3.0259740259740258
"Braham Street, Aldgate",16,3.0
"Braham Street, Aldgate",17,2.7375
"Braham Street, Aldgate",18,2.8875
"Braham Street, Aldgate",19,2.926470588235294
"Braham Street, Aldgate",20,2.727272727272727
"Braham Street, Aldgate",21,1.8867924528301887
"Braham Street, Aldgate",22,2.14
"Braham Street, Aldgate",23,1.7380952380952381
"Bramham Gardens, Earl's Court",0,1.76
"Bramham Gardens, Earl's Court",1,1.3888888888888888
"Bramham Gardens, Earl's Court",2,1.3333333333333333
"Bramham Gardens, Earl's Court",3,1.2
"Bramham Gardens, Earl's Court",4,1.0909090909090908
"Bramham Gardens, Earl's Court",5,1.1111111111111112
"Bramham Gardens, Earl's Court",6,1.0
"Bramham Gardens, Earl's Court",7,1.0769230769230769
"Bramham Gardens, Earl's Court",8,1.1481481481481481
"Bramham Gardens, Earl's Court",9,1.4285714285714286
"Bramham Gardens, Earl's Court",10,1.8923076923076922
"Bramham Gardens, Earl's Court",11,2.810126582278481
"Bramham Gardens, Earl's Court",12,3.2560975609756095
"Bramham Gardens, Earl's Court",13,2.506849315068493
"Bramham Gardens, Earl's Court",14,2.6987951807228914
"Bramham Gardens, Earl's Court",15,2.573170731707317
"Bramham Gardens, Earl's Court",16,3.049382716049383
"Bramham Gardens, Earl's Court",17,3.0128205128205128
"Bramham Gardens, Earl's Court",18,3.0987654320987654
"Bramham Gardens, Earl's Court",19,2.8048780487804876
"Bramham Gardens, Earl's Court",20,2.742857142857143
"Bramham Gardens, Earl's Court",21,2.3666666666666667
"Bramham Gardens, Earl's Court",22,2.0434782608695654
"Bramham Gardens, Earl's Court",23,2.0
"Brandon Street, Walworth",0,1.9166666666666667
"Brandon Street, Walworth",1,1.4736842105263157
"Brandon Street, Walworth",2,1.44
"Brandon Street, Walworth",3,1.3
"Brandon Street, Walworth",4,1.1176470588235294
"Brandon Street, Walworth",5,1.0
"Brandon Street, Walworth",6,1.1333333333333333
"Brandon Street, Walworth",7,1.1153846153846154
"Brandon Street, Walworth",8,1.1612903225806452
"Brandon Street, Walworth",9,1.358974358974359
"Brandon Street, Walworth",10,1.75
"Brandon Street, Walworth",11,1.7307692307692308
"Brandon Street, Walworth",12,1.728813559322034
"Brandon Street, Walworth",13,1.9454545454545455
"Brandon Street, Walworth",14,1.9047619047619047
"Brandon Street, Walworth",15,1.9310344827586208
"Brandon Street, Walworth",16,2.112676056338028
"Brandon Street, Walworth",17,2.1791044776119404
"Brandon Street, Walworth",18,2.289855072463768
"Brandon Street, Walworth",19,2.0294117647058822
"Brandon Street, Walworth",20,2.2033898305084745
"Brandon Street, Walworth",21,1.8076923076923077
"Brandon Street, Walworth",22,1.7608695652173914
"Brandon Street, Walworth",23,1.4705882352941178
"Breams Buildings, Holborn",0,1.6666666666666667
"Breams Buildings, Holborn",2,1.0
"Breams Buildings, Holborn",3,1.0
"Breams Buildings, Holborn",5,1.0
"Breams Buildings, Holborn",6,1.0
"Breams Buildings, Holborn",7,1.2
"Breams Buildings, Holborn",8,1.2307692307692308
"Breams Buildings, Holborn",9,1.2
"Breams Buildings, Holborn",10,1.2941176470588236
"Breams Buildings, Holborn",11,1.4705882352941178
"Breams Buildings, Holborn",12,1.3214285714285714
"Breams Buildings, Holborn",13,1.4390243902439024
"Breams Buildings, Holborn",14,1.605263157894737
"Breams Buildings, Holborn",15,1.5454545454545454
"Breams Buildings, Holborn",16,1.5
"Breams Buildings, Holborn",17,1.4166666666666667
"Breams Buildings, Holborn",18,1.6
"Breams Buildings, Holborn",19,1.75
"Breams Buildings, Holborn",20,1.0952380952380953
"Breams Buildings, Holborn",21,1.1111111111111112
"Breams Buildings, Holborn",22,1.6428571428571428
"Breams Buildings, Holborn",23,1.0
"Brick Lane Market, Shoreditch",0,1.5
"Brick Lane Market, Shoreditch",1,1.32
"Brick Lane Market, Shoreditch",2,1.2962962962962963
"Brick Lane Market, Shoreditch",3,1.4210526315789473
"Brick Lane Market, Shoreditch",4,1.1111111111111112
"Brick Lane Market, Shoreditch",5,1.0769230769230769
"Brick Lane Market, Shoreditch",6,1.0384615384615385
"Brick Lane Market, Shoreditch",7,1.4666666666666666
"Brick Lane Market, Shoreditch",8,1.5106382978723405
"Brick Lane Market, Shoreditch",9,1.8333333333333333
"Brick Lane Market, Shoreditch",10,2.0952380952380953
"Brick Lane Market, Shoreditch",11,2.557142857142857
"Brick Lane Market, Shoreditch",12,2.8714285714285714
"Brick Lane Market, Shoreditch",13,2.7464788732394365
"Brick Lane Market, Shoreditch",14,2.788732394366197
"Brick Lane Market, Shoreditch",15,2.6129032258064515
"Brick Lane Market, Shoreditch",16,2.739130434782609
"Brick Lane Market, Shoreditch",17,2.842857142857143
"Brick Lane Market, Shoreditch",18,2.5555555555555554
"Brick Lane Market, Shoreditch",19,2.3333333333333335
"Brick Lane Market, Shoreditch",20,2.515151515151515
"Brick Lane Market, Shoreditch",21,1.8
"Brick Lane Market, Shoreditch",22,1.8541666666666667
"Brick Lane Market, Shoreditch",23,1.5897435897435896
"Bricklayers Arms, Borough",0,1.75
"Bricklayers Arms, Borough",1,1.9148936170212767
"Bricklayers Arms, Borough",2,1.5
"Bricklayers Arms, Borough",3,1.2272727272727273
"Bricklayers Arms, Borough",4,1.4
"Bricklayers Arms, Borough",5,1.1764705882352942
"Bricklayers Arms, Borough",6,1.1785714285714286
"Bricklayers Arms, Borough",7,1.3611111111111112
"Bricklayers Arms, Borough",8,2.62
"Bricklayers Arms, Borough",9,1.7358490566037736
"Bricklayers Arms, Borough",10,2.0625
"Bricklayers Arms, Borough",11,2.2666666666666666
"Bricklayers Arms, Borough",12,2.7037037037037037
"Bricklayers Arms, Borough",13,2.8795180722891565
"Bricklayers Arms, Borough",14,2.6790123456790123
"Bricklayers Arms, Borough",15,2.728395061728395
"Bricklayers Arms, Borough",16,2.6184210526315788
"Bricklayers Arms, Borough",17,2.9125
"Bricklayers Arms, Borough",18,2.58974358974359
"Bricklayers Arms, Borough",19,2.3866666666666667
"Bricklayers Arms, Borough",20,2.2739726027397262
"Bricklayers Arms, Borough",21,2.267605633802817
"Bricklayers Arms, Borough",22,1.9298245614035088
"Bricklayers Arms, Borough",23,2.130434782608696
"Bridge Avenue, Hammersmith",0,1.1
"Bridge Avenue, Hammersmith",1,1.1764705882352942
"Bridge Avenue, Hammersmith",2,1.6470588235294117
"Bridge Avenue, Hammersmith",3,1.2
"Bridge Avenue, Hammersmith",4,1.0909090909090908
"Bridge Avenue, Hammersmith",5,1.0
"Bridge Avenue, Hammersmith",6,1.125
"Bridge Avenue, Hammersmith",7,1.4878048780487805
"Bridge Avenue, Hammersmith",8,1.7837837837837838
"Bridge Avenue, Hammersmith",9,2.2686567164179103
"Bridge Avenue, Hammersmith",10,2.289855072463768
"Bridge Avenue, Hammersmith",11,2.9146341463414633
"Bridge Avenue, Hammersmith",12,3.3058823529411763
"Bridge Avenue, Hammersmith",13,3.640449438202247
"Bridge Avenue, Hammersmith",14,3.7555555555555555
"Bridge Avenue, Hammersmith",15,3.467391304347826
"Bridge Avenue, Hammersmith",16,3.488095238095238
"Bridge Avenue, Hammersmith",17,2.950617283950617
"Bridge Avenue, Hammersmith",18,2.9135802469135803
"Bridge Avenue, Hammersmith",19,2.1639344262295084
"Bridge Avenue, Hammersmith",20,1.9655172413793103
"Bridge Avenue, Hammersmith",21,1.5777777777777777
"Bridge Avenue, Hammersmith",22,1.5357142857142858
"Bridge Avenue, Hammersmith",23,1.2
"British Museum, Bloomsbury",0,1.4210526315789473
"British Museum, Bloomsbury",1,1.0
"British Museum, Bloomsbury",2,1.3333333333333333
"British Museum, Bloomsbury",3,1.2222222222222223
"British Museum, Bloomsbury",4,1.6
"British Museum, Bloomsbury",5,1.0
"British Museum, Bloomsbury",6,1.0
"British Museum, Bloomsbury",7,1.3529411764705883
"British Museum, Bloomsbury",8,1.2432432432432432
"British Museum, Bloomsbury",9,2.3333333333333335
"British Museum, Bloomsbury",10,2.76
"British Museum, Bloomsbury",11,3.2
"British Museum, Bloomsbury",12,3.788235294117647
"British Museum, Bloomsbury",13,4.482758620689655
"British Museum, Bloomsbury",14,3.819277108433735
"British Museum, Bloomsbury",15,4.095238095238095
"British Museum, Bloomsbury",16,2.207792207792208
"British Museum, Bloomsbury",17,2.0307692307692307
"British Museum, Bloomsbury",18,2.3035714285714284
"British Museum, Bloomsbury",19,2.1454545454545455
"British Museum, Bloomsbury",20,1.7435897435897436
"British Museum, Bloomsbury",21,1.7777777777777777
"British Museum, Bloomsbury",22,1.8275862068965518
"British Museum, Bloomsbury",23,1.2857142857142858
"Broadcasting House, Marylebone",0,1.6666666666666667
"Broadcasting House, Marylebone",1,1.25
"Broadcasting House, Marylebone",2,1.0
"Broadcasting House, Marylebone",3,1.0
"Broadcasting House, Marylebone",4,1.0
"Broadcasting House, Marylebone",5,1.0
"Broadcasting House, Marylebone",6,1.0666666666666667
"Broadcasting House, Marylebone",7,1.459016393442623
"Broadcasting House, Marylebone",8,1.5517241379310345
"Broadcasting House, Marylebone",9,1.9240506329113924
"Broadcasting House, Marylebone",10,2.373134328358209
"Broadcasting House, Marylebone",11,2.5542168674698793
"Broadcasting House, Marylebone",12,2.7804878048780486
"Broadcasting House, Marylebone",13,2.5384615384615383
"Broadcasting House, Marylebone",14,2.576923076923077
"Broadcasting House, Marylebone",15,2.315068493150685
"Broadcasting House, Marylebone",16,2.492063492063492
"Broadcasting House, Marylebone",17,2.255813953488372
"Broadcasting House, Marylebone",18,2.3392857142857144
"Broadcasting House, Marylebone",19,2.0
"Broadcasting House, Marylebone",20,1.5277777777777777
"Broadcasting House, Marylebone",21,1.9
"Broadcasting House, Marylebone",22,1.3
"Broadcasting House, Marylebone",23,1.7142857142857142
"Broadley Terrace, Marylebone",0,1.16
"Broadley Terrace, Marylebone",1,1.3157894736842106
"Broadley Terrace, Marylebone",2,1.25
"Broadley Terrace, Marylebone",3,1.0909090909090908
"Broadley Terrace, Marylebone",4,1.0
"Broadley Terrace, Marylebone",5,1.0
"Broadley Terrace, Marylebone",6,1.0
"Broadley Terrace, Marylebone",7,1.0
"Broadley Terrace, Marylebone",8,1.0
"Broadley Terrace, Marylebone",9,1.3181818181818181
"Broadley Terrace, Marylebone",10,1.4864864864864864
"Broadley Terrace, Marylebone",11,1.3636363636363635
"Broadley Terrace, Marylebone",12,1.65625
"Broadley Terrace, Marylebone",13,1.75
"Broadley Terrace, Marylebone",14,1.6888888888888889
"Broadley Terrace, Marylebone",15,1.7777777777777777
"Broadley Terrace, Marylebone",16,1.8444444444444446
"Broadley Terrace, Marylebone",17,1.525
"Broadley Terrace, Marylebone",18,1.55
"Broadley Terrace, Marylebone",19,1.5666666666666667
"Broadley Terrace, Marylebone",20,1.5555555555555556
"Broadley Terrace, Marylebone",21,1.7272727272727273
"Broadley Terrace, Marylebone",22,1.5
"Broadley Terrace, Marylebone",23,1.2
"Broadwick Street, Soho",0,1.3333333333333333
"Broadwick Street, Soho",1,1.3076923076923077
"Broadwick Street, Soho",2,1.2857142857142858
"Broadwick Street, Soho",3,1.0
"Broadwick Street, Soho",4,1.75
"Broadwick Street, Soho",5,1.0
"Broadwick Street, Soho",6,1.1904761904761905
"Broadwick Street, Soho",7,1.3404255319148937
"Broadwick Street, Soho",8,1.4285714285714286
"Broadwick Street, Soho",9,2.287671232876712
"Broadwick Street, Soho",10,2.611111111111111
"Broadwick Street, Soho",11,3.0779220779220777
"Broadwick Street, Soho",12,3.5324675324675323
"Broadwick Street, Soho",13,3.3529411764705883
"Broadwick Street, Soho",14,3.1176470588235294
"Broadwick Street, Soho",15,3.2804878048780486
"Broadwick Street, Soho",16,3.2439024390243905
"Broadwick Street, Soho",17,3.7294117647058824
"Broadwick Street, Soho",18,3.2567567567567566
"Broadwick Street, Soho",19,3.0985915492957745
"Broadwick Street, Soho",20,2.4827586206896552
"Broadwick Street, Soho",21,1.94
"Broadwick Street, Soho",22,1.4324324324324325
"Broadwick Street, Soho",23,1.4761904761904763
"Bromley High Street, Bow",0,1.5357142857142858
"Bromley High Street, Bow",1,1.5384615384615385
"Bromley High Street, Bow",2,1.2857142857142858
"Bromley High Street, Bow",3,1.2
"Bromley High Street, Bow",4,1.0
"Bromley High Street, Bow",5,1.0
"Bromley High Street, Bow",6,1.0
"Bromley High Street, Bow",7,1.1
"Bromley High Street, Bow",8,1.0
"Bromley High Street, Bow",9,1.1111111111111112
"Bromley High Street, Bow",10,1.4074074074074074
"Bromley High Street, Bow",11,1.4772727272727273
"Bromley High Street, Bow",12,1.6557377049180328
"Bromley High Street, Bow",13,1.728813559322034
"Bromley High Street, Bow",14,1.7
"Bromley High Street, Bow",15,1.9444444444444444
"Bromley High Street, Bow",16,2.5084745762711864
"Bromley High Street, Bow",17,1.8679245283018868
"Bromley High Street, Bow",18,1.7142857142857142
"Bromley High Street, Bow",19,1.8666666666666667
"Bromley High Street, Bow",20,1.6333333333333333
"Bromley High Street, Bow",21,1.4666666666666666
"Bromley High Street, Bow",22,1.8387096774193548
"Bromley High Street, Bow",23,1.2380952380952381
"Brook Green South, Brook Green",0,1.380952380952381
"Brook Green South, Brook Green",1,1.2352941176470589
"Brook Green South, Brook Green",2,1.2222222222222223
"Brook Green South, Brook Green",3,1.5
"Brook Green South, Brook Green",4,2.6666666666666665
"Brook Green South, Brook Green",5,1.0
"Brook Green South, Brook Green",6,1.0
"Brook Green South, Brook Green",7,1.0909090909090908
"Brook Green South, Brook Green",8,1.3157894736842106
"Brook Green South, Brook Green",9,1.3333333333333333
"Brook Green South, Brook Green",10,1.4878048780487805
"Brook Green South, Brook Green",11,1.530612244897959
"Brook Green South, Brook Green",12,1.8333333333333333
"Brook Green South, Brook Green",13,1.4651162790697674
"Brook Green South, Brook Green",14,1.5208333333333333
"Brook Green South, Brook Green",15,1.8571428571428572
"Brook Green South, Brook Green",16,1.6
"Brook Green South, Brook Green",17,1.8936170212765957
"Brook Green South, Brook Green",18,1.6981132075471699
"Brook Green South, Brook Green",19,1.8253968253968254
"Brook Green South, Brook Green",20,1.3783783783783783
"Brook Green South, Brook Green",21,1.3548387096774193
"Brook Green South, Brook Green",22,1.3448275862068966
"Brook Green South, Brook Green",23,1.3333333333333333
"Broomhouse Lane, Parsons Green",0,1.2142857142857142
"Broomhouse Lane, Parsons Green",1,1.2222222222222223
"Broomhouse Lane, Parsons Green",2,1.0
"Broomhouse Lane, Parsons Green",3,1.0
"Broomhouse Lane, Parsons Green",5,1.0
"Broomhouse Lane, Parsons Green",6,1.0
"Broomhouse Lane, Parsons Green",7,1.0
"Broomhouse Lane, Parsons Green",8,1.2777777777777777
"Broomhouse Lane, Parsons Green",9,1.4444444444444444
"Broomhouse Lane, Parsons Green",10,1.3902439024390243
"Broomhouse Lane, Parsons Green",11,1.6046511627906976
"Broomhouse Lane, Parsons Green",12,1.8545454545454545
"Broomhouse Lane, Parsons Green",13,1.7037037037037037
"Broomhouse Lane, Parsons Green",14,1.9791666666666667
"Broomhouse Lane, Parsons Green",15,1.803921568627451
"Broomhouse Lane, Parsons Green",16,1.7857142857142858
