station,hour,pickup_count
"Eagle Wharf Road, Hoxton",7,5.959558823529412
"Eagle Wharf Road, Hoxton",8,14.316725978647687
"Eagle Wharf Road, Hoxton",9,8.964539007092199
"Eagle Wharf Road, Hoxton",10,3.2720588235294117
"Eagle Wharf Road, Hoxton",11,3.0232558139534884
"Eagle Wharf Road, Hoxton",12,2.846743295019157
"Eagle Wharf Road, Hoxton",13,2.7374517374517375
"Eagle Wharf Road, Hoxton",14,2.516
"Eagle Wharf Road, Hoxton",15,2.5846774193548385
"Eagle Wharf Road, Hoxton",16,2.7099236641221376
"Eagle Wharf Road, Hoxton",17,4.169117647058823
"Eagle Wharf Road, Hoxton",18,4.776978417266187
"Eagle Wharf Road, Hoxton",19,3.516728624535316
"Eagle Wharf Road, Hoxton",20,2.1403508771929824
"Eagle Wharf Road, Hoxton",21,1.5535714285714286
"Eagle Wharf Road, Hoxton",22,1.544
"Eagle Wharf Road, Hoxton",23,1.2615384615384615
"Earnshaw Street , Covent Garden",0,1.4861111111111112
"Earnshaw Street , Covent Garden",1,1.4102564102564104
"Earnshaw Street , Covent Garden",2,1.1666666666666667
"Earnshaw Street , Covent Garden",3,1.0909090909090908
"Earnshaw Street , Covent Garden",4,2.3333333333333335
"Earnshaw Street , Covent Garden",5,1.0
"Earnshaw Street , Covent Garden",6,1.0869565217391304
"Earnshaw Street , Covent Garden",7,1.2936507936507937
"Earnshaw Street , Covent Garden",8,2.0088495575221237
"Earnshaw Street , Covent Garden",9,2.0576923076923075
"Earnshaw Street , Covent Garden",10,1.6685082872928176
"Earnshaw Street , Covent Garden",11,1.694915254237288
"Earnshaw Street , Covent Garden",12,2.110576923076923
"Earnshaw Street , Covent Garden",13,2.4219409282700424
"Earnshaw Street , Covent Garden",14,2.5210084033613445
"Earnshaw Street , Covent Garden",15,2.9673469387755103
"Earnshaw Street , Covent Garden",16,4.314606741573034
"Earnshaw Street , Covent Garden",17,7.014545454545455
"Earnshaw Street , Covent Garden",18,6.363309352517986
"Earnshaw Street , Covent Garden",19,4.3584905660377355
"Earnshaw Street , Covent Garden",20,3.417004048582996
"Earnshaw Street , Covent Garden",21,2.981651376146789
"Earnshaw Street , Covent Garden",22,2.668421052631579
"Earnshaw Street , Covent Garden",23,2.3550724637681157
"East Ferry Road, Cubitt Town",0,1.3636363636363635
"East Ferry Road, Cubitt Town",1,1.3333333333333333
"East Ferry Road, Cubitt Town",2,1.0
"East Ferry Road, Cubitt Town",3,1.5
"East Ferry Road, Cubitt Town",5,1.0
"East Ferry Road, Cubitt Town",6,1.0
"East Ferry Road, Cubitt Town",7,1.0923076923076922
"East Ferry Road, Cubitt Town",8,1.263157894736842
"East Ferry Road, Cubitt Town",9,1.2333333333333334
"East Ferry Road, Cubitt Town",10,1.2
"East Ferry Road, Cubitt Town",11,1.202127659574468
"East Ferry Road, Cubitt Town",12,1.386138613861386
"East Ferry Road, Cubitt Town",13,1.3516483516483517
"East Ferry Road, Cubitt Town",14,1.2962962962962963
"East Ferry Road, Cubitt Town",15,1.364864864864865
"East Ferry Road, Cubitt Town",16,1.3660714285714286
"East Ferry Road, Cubitt Town",17,1.5257731958762886
"East Ferry Road, Cubitt Town",18,1.5615384615384615
"East Ferry Road, Cubitt Town",19,1.5694444444444444
"East Ferry Road, Cubitt Town",20,1.434782608695652
"East Ferry Road, Cubitt Town",21,1.4305555555555556
"East Ferry Road, Cubitt Town",22,1.5087719298245614
"East Ferry Road, Cubitt Town",23,1.3773584905660377
"East India DLR, Blackwall",0,1.1951219512195121
"East India DLR, Blackwall",1,1.3636363636363635
"East India DLR, Blackwall",2,1.3846153846153846
"East India DLR, Blackwall",3,1.2
"East India DLR, Blackwall",4,1.1428571428571428
"East India DLR, Blackwall",5,1.0714285714285714
"East India DLR, Blackwall",6,1.2424242424242424
"East India DLR, Blackwall",7,1.2407407407407407
"East India DLR, Blackwall",8,2.975510204081633
"East India DLR, Blackwall",9,1.6629834254143647
"East India DLR, Blackwall",10,1.3130434782608695
"East India DLR, Blackwall",11,1.5544554455445545
"East India DLR, Blackwall",12,1.4296875
"East India DLR, Blackwall",13,1.4485981308411215
"East India DLR, Blackwall",14,1.3191489361702127
"East India DLR, Blackwall",15,1.4645669291338583
"East India DLR, Blackwall",16,1.7278481012658229
"East India DLR, Blackwall",17,1.8644067796610169
"East India DLR, Blackwall",18,1.951086956521739
"East India DLR, Blackwall",19,1.5304347826086957
"East India DLR, Blackwall",20,1.52
"East India DLR, Blackwall",21,1.2040816326530612
"East India DLR, Blackwall",22,1.2307692307692308
"East India DLR, Blackwall",23,1.2222222222222223
"East Road, Hoxton",0,1.1724137931034482
"East Road, Hoxton",1,1.0
"East Road, Hoxton",2,1.2666666666666666
"East Road, Hoxton",3,1.1666666666666667
"East Road, Hoxton",4,1.0434782608695652
"East Road, Hoxton",5,1.2802547770700636
"East Road, Hoxton",6,1.3361344537815125
"East Road, Hoxton",7,1.8383838383838385
"East Road, Hoxton",8,4.838235294117647
"East Road, Hoxton",9,2.87007874015748
"East Road, Hoxton",10,2.2212389380530975
"East Road, Hoxton",11,1.859375
"East Road, Hoxton",12,2.05188679245283
"East Road, Hoxton",13,2.088888888888889
"East Road, Hoxton",14,1.7555555555555555
"East Road, Hoxton",15,1.8342541436464088
"East Road, Hoxton",16,2.77734375
"East Road, Hoxton",17,3.469465648854962
"East Road, Hoxton",18,3.1639344262295084
"East Road, Hoxton",19,2.004694835680751
"East Road, Hoxton",20,1.56875
"East Road, Hoxton",21,1.3181818181818181
"East Road, Hoxton",22,1.3085106382978724
"East Road, Hoxton",23,1.268041237113402
"East Village, Queen Elizabeth Olympic Park",0,1.5769230769230769
"East Village, Queen Elizabeth Olympic Park",1,1.2
"East Village, Queen Elizabeth Olympic Park",2,1.2
"East Village, Queen Elizabeth Olympic Park",3,1.75
"East Village, Queen Elizabeth Olympic Park",4,1.0
"East Village, Queen Elizabeth Olympic Park",5,1.2272727272727273
"East Village, Queen Elizabeth Olympic Park",6,1.5426356589147288
"East Village, Queen Elizabeth Olympic Park",7,1.9405940594059405
"East Village, Queen Elizabeth Olympic Park",8,2.804780876494024
"East Village, Queen Elizabeth Olympic Park",9,2.6224899598393576
"East Village, Queen Elizabeth Olympic Park",10,1.76875
"East Village, Queen Elizabeth Olympic Park",11,1.9655172413793103
"East Village, Queen Elizabeth Olympic Park",12,2.1588235294117646
"East Village, Queen Elizabeth Olympic Park",13,2.050561797752809
"East Village, Queen Elizabeth Olympic Park",14,2.318681318681319
"East Village, Queen Elizabeth Olympic Park",15,2.231578947368421
"East Village, Queen Elizabeth Olympic Park",16,2.1384615384615384
"East Village, Queen Elizabeth Olympic Park",17,2.883408071748879
"East Village, Queen Elizabeth Olympic Park",18,3.0822510822510822
"East Village, Queen Elizabeth Olympic Park",19,2.6009174311926606
"East Village, Queen Elizabeth Olympic Park",20,2.3212121212121213
"East Village, Queen Elizabeth Olympic Park",21,1.9324324324324325
"East Village, Queen Elizabeth Olympic Park",22,1.5047619047619047
"East Village, Queen Elizabeth Olympic Park",23,1.691358024691358
"Eastbourne Mews, Paddington",0,1.125
"Eastbourne Mews, Paddington",1,1.0769230769230769
"Eastbourne Mews, Paddington",2,1.0
"Eastbourne Mews, Paddington",3,1.0
"Eastbourne Mews, Paddington",4,1.0
"Eastbourne Mews, Paddington",5,1.1428571428571428
"Eastbourne Mews, Paddington",6,1.5789473684210527
"Eastbourne Mews, Paddington",7,5.935064935064935
"Eastbourne Mews, Paddington",8,13.206896551724139
"Eastbourne Mews, Paddington",9,6.469827586206897
"Eastbourne Mews, Paddington",10,4.35
"Eastbourne Mews, Paddington",11,2.350515463917526
"Eastbourne Mews, Paddington",12,2.554973821989529
"Eastbourne Mews, Paddington",13,2.3333333333333335
"Eastbourne Mews, Paddington",14,2.0172413793103448
"Eastbourne Mews, Paddington",15,1.9786096256684491
"Eastbourne Mews, Paddington",16,3.2488888888888887
"Eastbourne Mews, Paddington",17,7.099137931034483
"Eastbourne Mews, Paddington",18,6.260683760683761
"Eastbourne Mews, Paddington",19,4.0625
"Eastbourne Mews, Paddington",20,2.398907103825137
"Eastbourne Mews, Paddington",21,1.6713286713286712
"Eastbourne Mews, Paddington",22,1.639344262295082
"Eastbourne Mews, Paddington",23,1.3516483516483517
"Eaton Square (South), Belgravia",0,1.1333333333333333
"Eaton Square (South), Belgravia",1,1.2758620689655173
"Eaton Square (South), Belgravia",2,1.2222222222222223
"Eaton Square (South), Belgravia",3,1.375
"Eaton Square (South), Belgravia",4,1.0
"Eaton Square (South), Belgravia",5,1.0576923076923077
"Eaton Square (South), Belgravia",6,1.1379310344827587
"Eaton Square (South), Belgravia",7,1.3333333333333333
"Eaton Square (South), Belgravia",8,1.8578199052132702
"Eaton Square (South), Belgravia",9,1.575
"Eaton Square (South), Belgravia",10,1.525
"Eaton Square (South), Belgravia",11,1.7573529411764706
"Eaton Square (South), Belgravia",12,1.7607361963190185
"Eaton Square (South), Belgravia",13,1.6267605633802817
"Eaton Square (South), Belgravia",14,1.5034013605442176
"Eaton Square (South), Belgravia",15,1.9539170506912442
"Eaton Square (South), Belgravia",16,1.828729281767956
"Eaton Square (South), Belgravia",17,2.341991341991342
"Eaton Square (South), Belgravia",18,2.2838427947598254
"Eaton Square (South), Belgravia",19,1.88
"Eaton Square (South), Belgravia",20,1.6290322580645162
"Eaton Square (South), Belgravia",21,1.564516129032258
"Eaton Square (South), Belgravia",22,1.5588235294117647
"Eaton Square (South), Belgravia",23,1.392156862745098
"Eaton Square, Belgravia",0,1.0
"Eaton Square, Belgravia",1,5.0
"Eaton Square, Belgravia",2,1.0
"Eaton Square, Belgravia",5,1.0
"Eaton Square, Belgravia",6,1.0
"Eaton Square, Belgravia",8,1.2
"Eaton Square, Belgravia",9,1.0
"Eaton Square, Belgravia",10,1.0
"Eaton Square, Belgravia",12,1.5
"Eaton Square, Belgravia",13,1.0
"Eaton Square, Belgravia",14,1.0
"Eaton Square, Belgravia",15,1.0
"Eaton Square, Belgravia",16,1.3333333333333333
"Eaton Square, Belgravia",17,1.1666666666666667
"Eaton Square, Belgravia",18,1.5
"Eaton Square, Belgravia",19,1.0
"Eaton Square, Belgravia",20,1.0
"Eaton Square, Belgravia",21,2.0
"Eaton Square, Belgravia",23,4.0
"Ebury Bridge, Pimlico",0,1.2580645161290323
"Ebury Bridge, Pimlico",1,1.2666666666666666
"Ebury Bridge, Pimlico",2,1.0
"Ebury Bridge, Pimlico",3,1.0
"Ebury Bridge, Pimlico",4,1.0425531914893618
"Ebury Bridge, Pimlico",5,1.3405797101449275
"Ebury Bridge, Pimlico",6,1.755458515283843
"Ebury Bridge, Pimlico",7,2.0546218487394956
"Ebury Bridge, Pimlico",8,3.680297397769517
"Ebury Bridge, Pimlico",9,2.3817427385892116
"Ebury Bridge, Pimlico",10,1.6013986013986015
"Ebury Bridge, Pimlico",11,1.8390243902439025
"Ebury Bridge, Pimlico",12,1.8398058252427185
"Ebury Bridge, Pimlico",13,1.8663366336633664
"Ebury Bridge, Pimlico",14,1.730263157894737
"Ebury Bridge, Pimlico",15,1.8911917098445596
"Ebury Bridge, Pimlico",16,2.5269709543568464
"Ebury Bridge, Pimlico",17,3.019083969465649
"Ebury Bridge, Pimlico",18,2.1447368421052633
"Ebury Bridge, Pimlico",19,1.9674418604651163
"Ebury Bridge, Pimlico",20,1.5970149253731343
"Ebury Bridge, Pimlico",21,1.4827586206896552
"Ebury Bridge, Pimlico",22,1.3529411764705883
"Ebury Bridge, Pimlico",23,1.3285714285714285
"Eccleston Place, Victoria",0,1.25
"Eccleston Place, Victoria",1,2.0
"Eccleston Place, Victoria",2,1.1904761904761905
"Eccleston Place, Victoria",3,1.0
"Eccleston Place, Victoria",4,1.2
"Eccleston Place, Victoria",5,1.0
"Eccleston Place, Victoria",6,1.9539170506912442
"Eccleston Place, Victoria",7,3.2261904761904763
"Eccleston Place, Victoria",8,10.104089219330856
"Eccleston Place, Victoria",9,5.075187969924812
"Eccleston Place, Victoria",10,3.7022900763358777
"Eccleston Place, Victoria",11,2.633744855967078
"Eccleston Place, Victoria",12,3.1322314049586777
"Eccleston Place, Victoria",13,2.983673469387755
"Eccleston Place, Victoria",14,2.5974025974025974
"Eccleston Place, Victoria",15,2.551111111111111
"Eccleston Place, Victoria",16,2.963709677419355
"Eccleston Place, Victoria",17,6.95970695970696
"Eccleston Place, Victoria",18,8.142335766423358
"Eccleston Place, Victoria",19,4.418867924528302
"Eccleston Place, Victoria",20,3.22
"Eccleston Place, Victoria",21,2.4093023255813955
"Eccleston Place, Victoria",22,1.7468354430379747
"Eccleston Place, Victoria",23,1.45
"Edgware Road Station, Marylebone",0,1.4155844155844155
"Edgware Road Station, Marylebone",1,1.267605633802817
"Edgware Road Station, Marylebone",2,1.3225806451612903
"Edgware Road Station, Marylebone",3,1.2
"Edgware Road Station, Marylebone",4,1.0666666666666667
"Edgware Road Station, Marylebone",5,1.1551724137931034
"Edgware Road Station, Marylebone",6,1.16
"Edgware Road Station, Marylebone",7,2.2151898734177213
"Edgware Road Station, Marylebone",8,4.644688644688645
"Edgware Road Station, Marylebone",9,3.328125
"Edgware Road Station, Marylebone",10,2.6512605042016806
"Edgware Road Station, Marylebone",11,2.219178082191781
"Edgware Road Station, Marylebone",12,2.213270142180095
"Edgware Road Station, Marylebone",13,2.270935960591133
"Edgware Road Station, Marylebone",14,2.109375
"Edgware Road Station, Marylebone",15,2.1864406779661016
"Edgware Road Station, Marylebone",16,2.4688796680497926
"Edgware Road Station, Marylebone",17,3.2868217054263567
"Edgware Road Station, Marylebone",18,2.8016194331983804
"Edgware Road Station, Marylebone",19,2.325892857142857
"Edgware Road Station, Marylebone",20,2.1822660098522166
"Edgware Road Station, Marylebone",21,1.705521472392638
"Edgware Road Station, Marylebone",22,1.542857142857143
"Edgware Road Station, Marylebone",23,1.5092592592592593
"Eel Brook Common, Walham Green",0,1.1111111111111112
"Eel Brook Common, Walham Green",1,1.1818181818181819
"Eel Brook Common, Walham Green",2,1.3333333333333333
"Eel Brook Common, Walham Green",3,1.75
"Eel Brook Common, Walham Green",4,1.5
"Eel Brook Common, Walham Green",5,1.0506329113924051
"Eel Brook Common, Walham Green",6,1.1875
"Eel Brook Common, Walham Green",7,1.9914163090128756
"Eel Brook Common, Walham Green",8,3.1097560975609757
"Eel Brook Common, Walham Green",9,1.9387755102040816
"Eel Brook Common, Walham Green",10,1.4761904761904763
"Eel Brook Common, Walham Green",11,1.5629139072847682
"Eel Brook Common, Walham Green",12,1.6134969325153374
"Eel Brook Common, Walham Green",13,1.608695652173913
"Eel Brook Common, Walham Green",14,1.4311926605504588
"Eel Brook Common, Walham Green",15,1.4666666666666666
"Eel Brook Common, Walham Green",16,1.6751592356687899
"Eel Brook Common, Walham Green",17,1.9005524861878453
"Eel Brook Common, Walham Green",18,2.0202020202020203
"Eel Brook Common, Walham Green",19,1.7371794871794872
"Eel Brook Common, Walham Green",20,1.4758064516129032
"Eel Brook Common, Walham Green",21,1.3516483516483517
"Eel Brook Common, Walham Green",22,1.4189189189189189
"Eel Brook Common, Walham Green",23,1.3157894736842106
"Elgin Avenue, Maida Hill",0,1.3870967741935485
"Elgin Avenue, Maida Hill",1,1.0476190476190477
"Elgin Avenue, Maida Hill",2,1.1875
"Elgin Avenue, Maida Hill",3,1.0666666666666667
"Elgin Avenue, Maida Hill",4,1.0851063829787233
"Elgin Avenue, Maida Hill",5,1.2692307692307692
"Elgin Avenue, Maida Hill",6,1.4233128834355828
"Elgin Avenue, Maida Hill",7,3.1703703703703705
"Elgin Avenue, Maida Hill",8,4.268382352941177
"Elgin Avenue, Maida Hill",9,2.3866666666666667
"Elgin Avenue, Maida Hill",10,1.670731707317073
"Elgin Avenue, Maida Hill",11,1.7772277227722773
"Elgin Avenue, Maida Hill",12,1.638036809815951
"Elgin Avenue, Maida Hill",13,1.5436241610738255
"Elgin Avenue, Maida Hill",14,1.63013698630137
"Elgin Avenue, Maida Hill",15,1.64
"Elgin Avenue, Maida Hill",16,1.7323232323232323
"Elgin Avenue, Maida Hill",17,2.2093023255813953
"Elgin Avenue, Maida Hill",18,2.080188679245283
"Elgin Avenue, Maida Hill",19,1.776536312849162
"Elgin Avenue, Maida Hill",20,1.496124031007752
"Elgin Avenue, Maida Hill",21,1.225
"Elgin Avenue, Maida Hill",22,1.4301075268817205
"Elgin Avenue, Maida Hill",23,1.1568627450980393
"Elizabeth Bridge, Victoria",0,1.4
"Elizabeth Bridge, Victoria",1,1.296875
"Elizabeth Bridge, Victoria",2,1.173913043478261
"Elizabeth Bridge, Victoria",3,1.032258064516129
"Elizabeth Bridge, Victoria",4,1.0769230769230769
"Elizabeth Bridge, Victoria",5,1.0555555555555556
"Elizabeth Bridge, Victoria",6,1.308641975308642
"Elizabeth Bridge, Victoria",7,2.842911877394636
"Elizabeth Bridge, Victoria",8,3.168627450980392
"Elizabeth Bridge, Victoria",9,2.0952380952380953
"Elizabeth Bridge, Victoria",10,1.9532710280373833
"Elizabeth Bridge, Victoria",11,1.8571428571428572
"Elizabeth Bridge, Victoria",12,2.2
"Elizabeth Bridge, Victoria",13,2.0923076923076924
"Elizabeth Bridge, Victoria",14,1.8970588235294117
"Elizabeth Bridge, Victoria",15,1.9215686274509804
"Elizabeth Bridge, Victoria",16,2.7394957983193278
"Elizabeth Bridge, Victoria",17,4.577060931899641
"Elizabeth Bridge, Victoria",18,3.4944237918215615
"Elizabeth Bridge, Victoria",19,2.4875
"Elizabeth Bridge, Victoria",20,2.376146788990826
"Elizabeth Bridge, Victoria",21,2.0526315789473686
"Elizabeth Bridge, Victoria",22,1.8578680203045685
"Elizabeth Bridge, Victoria",23,1.638655462184874
"Elysium Place, Fulham",0,1.0
"Elysium Place, Fulham",2,1.0
"Elysium Place, Fulham",3,1.3333333333333333
"Elysium Place, Fulham",4,1.0
"Elysium Place, Fulham",5,1.0
"Elysium Place, Fulham",6,1.3636363636363635
"Elysium Place, Fulham",7,1.84
"Elysium Place, Fulham",8,2.2584745762711864
"Elysium Place, Fulham",9,1.6377551020408163
"Elysium Place, Fulham",10,1.1862745098039216
"Elysium Place, Fulham",11,1.271604938271605
"Elysium Place, Fulham",12,1.361904761904762
"Elysium Place, Fulham",13,1.3269230769230769
"Elysium Place, Fulham",14,1.2972972972972974
"Elysium Place, Fulham",15,1.3823529411764706
"Elysium Place, Fulham",16,1.3838383838383839
"Elysium Place, Fulham",17,1.6628571428571428
"Elysium Place, Fulham",18,1.7789473684210526
"Elysium Place, Fulham",19,1.3428571428571427
"Elysium Place, Fulham",20,1.28125
"Elysium Place, Fulham",21,1.096774193548387
"Elysium Place, Fulham",22,1.121212121212121
"Elysium Place, Fulham",23,1.2222222222222223
"Embankment (Savoy), Strand",0,1.4
"Embankment (Savoy), Strand",1,1.7027027027027026
"Embankment (Savoy), Strand",2,1.3888888888888888
"Embankment (Savoy), Strand",3,1.0833333333333333
"Embankment (Savoy), Strand",4,1.25
"Embankment (Savoy), Strand",5,1.1428571428571428
"Embankment (Savoy), Strand",6,1.5
"Embankment (Savoy), Strand",7,1.1538461538461537
"Embankment (Savoy), Strand",8,1.367816091954023
"Embankment (Savoy), Strand",9,1.3924050632911393
"Embankment (Savoy), Strand",10,1.5731707317073171
"Embankment (Savoy), Strand",11,1.824742268041237
"Embankment (Savoy), Strand",12,2.0
"Embankment (Savoy), Strand",13,2.0444444444444443
"Embankment (Savoy), Strand",14,2.060810810810811
"Embankment (Savoy), Strand",15,2.2302631578947367
"Embankment (Savoy), Strand",16,2.561797752808989
"Embankment (Savoy), Strand",17,3.852830188679245
"Embankment (Savoy), Strand",18,3.9960474308300395
"Embankment (Savoy), Strand",19,2.6473429951690823
"Embankment (Savoy), Strand",20,2.2790697674418605
"Embankment (Savoy), Strand",21,2.2857142857142856
"Embankment (Savoy), Strand",22,2.4761904761904763
"Embankment (Savoy), Strand",23,2.0081967213114753
"Emperor's Gate, South Kensington",0,1.4
"Emperor's Gate, South Kensington",1,1.1724137931034482
"Emperor's Gate, South Kensington",2,1.0454545454545454
"Emperor's Gate, South Kensington",3,1.0
"Emperor's Gate, South Kensington",4,1.2272727272727273
"Emperor's Gate, South Kensington",5,1.4329268292682926
"Emperor's Gate, South Kensington",6,1.7289719626168225
"Emperor's Gate, South Kensington",7,2.57085020242915
"Emperor's Gate, South Kensington",8,3.471264367816092
"Emperor's Gate, South Kensington",9,2.3415637860082303
"Emperor's Gate, South Kensington",10,2.042056074766355
"Emperor's Gate, South Kensington",11,2.150485436893204
"Emperor's Gate, South Kensington",12,2.028169014084507
"Emperor's Gate, South Kensington",13,2.0833333333333335
"Emperor's Gate, South Kensington",14,1.84
"Emperor's Gate, South Kensington",15,1.8844221105527639
"Emperor's Gate, South Kensington",16,1.8914027149321266
"Emperor's Gate, South Kensington",17,2.8379446640316206
"Emperor's Gate, South Kensington",18,2.61328125
"Emperor's Gate, South Kensington",19,2.4745762711864407
"Emperor's Gate, South Kensington",20,2.136986301369863
"Emperor's Gate, South Kensington",21,1.8971428571428572
"Emperor's Gate, South Kensington",22,2.079754601226994
"Emperor's Gate, South Kensington",23,1.743801652892562
"Empire Square, The Borough",0,1.1369863013698631
"Empire Square, The Borough",1,1.3478260869565217
"Empire Square, The Borough",2,1.1428571428571428
"Empire Square, The Borough",3,1.0
"Empire Square, The Borough",4,1.1176470588235294
"Empire Square, The Borough",5,1.0833333333333333
"Empire Square, The Borough",6,1.3986013986013985
"Empire Square, The Borough",7,2.992248062015504
"Empire Square, The Borough",8,5.156133828996283
"Empire Square, The Borough",9,2.7244094488188977
"Empire Square, The Borough",10,2.4698795180722892
"Empire Square, The Borough",11,2.0933333333333333
"Empire Square, The Borough",12,2.4210526315789473
"Empire Square, The Borough",13,2.541322314049587
"Empire Square, The Borough",14,2.0444444444444443
"Empire Square, The Borough",15,2.1769547325102883
"Empire Square, The Borough",16,3.212355212355212
"Empire Square, The Borough",17,4.971119133574007
"Empire Square, The Borough",18,3.7388059701492535
"Empire Square, The Borough",19,3.072
"Empire Square, The Borough",20,2.4355555555555557
"Empire Square, The Borough",21,1.7311827956989247
"Empire Square, The Borough",22,1.5833333333333333
"Empire Square, The Borough",23,1.4403669724770642
"Endsleigh Gardens, Euston",0,1.2698412698412698
"Endsleigh Gardens, Euston",1,1.2916666666666667
"Endsleigh Gardens, Euston",2,1.25
"Endsleigh Gardens, Euston",3,1.2941176470588236
"Endsleigh Gardens, Euston",4,1.0
"Endsleigh Gardens, Euston",5,1.572972972972973
"Endsleigh Gardens, Euston",6,2.6271186440677967
"Endsleigh Gardens, Euston",7,6.643939393939394
"Endsleigh Gardens, Euston",8,9.751824817518248
"Endsleigh Gardens, Euston",9,4.901140684410646
"Endsleigh Gardens, Euston",10,2.6810344827586206
"Endsleigh Gardens, Euston",11,2.028169014084507
"Endsleigh Gardens, Euston",12,2.26271186440678
"Endsleigh Gardens, Euston",13,2.70042194092827
"Endsleigh Gardens, Euston",14,2.25
"Endsleigh Gardens, Euston",15,2.0497737556561084
"Endsleigh Gardens, Euston",16,2.6724890829694323
"Endsleigh Gardens, Euston",17,4.0187265917602994
"Endsleigh Gardens, Euston",18,3.935114503816794
"Endsleigh Gardens, Euston",19,2.4761904761904763
"Endsleigh Gardens, Euston",20,2.094059405940594
"Endsleigh Gardens, Euston",21,2.239819004524887
"Endsleigh Gardens, Euston",22,1.7592592592592593
"Endsleigh Gardens, Euston",23,1.528301886792453
"Erin Close, Walham Green",0,1.3181818181818181
"Erin Close, Walham Green",1,1.55
"Erin Close, Walham Green",2,1.4705882352941178
"Erin Close, Walham Green",3,1.8333333333333333
"Erin Close, Walham Green",4,1.1666666666666667
"Erin Close, Walham Green",5,1.0769230769230769
"Erin Close, Walham Green",6,1.161904761904762
"Erin Close, Walham Green",7,1.8640776699029127
"Erin Close, Walham Green",8,2.9583333333333335
"Erin Close, Walham Green",9,1.9954545454545454
"Erin Close, Walham Green",10,1.9381443298969072
"Erin Close, Walham Green",11,1.730263157894737
"Erin Close, Walham Green",12,1.8131868131868132
"Erin Close, Walham Green",13,2.141509433962264
"Erin Close, Walham Green",14,1.9187817258883249
"Erin Close, Walham Green",15,2.047846889952153
"Erin Close, Walham Green",16,2.247826086956522
"Erin Close, Walham Green",17,2.3668122270742358
"Erin Close, Walham Green",18,2.7630522088353415
"Erin Close, Walham Green",19,2.347639484978541
"Erin Close, Walham Green",20,1.9342723004694835
"Erin Close, Walham Green",21,1.838235294117647
"Erin Close, Walham Green",22,2.017857142857143
"Erin Close, Walham Green",23,1.5178571428571428
"Esmond Street, Putney",0,1.0
"Esmond Street, Putney",2,1.0
"Esmond Street, Putney",3,1.0
"Esmond Street, Putney",4,2.0
"Esmond Street, Putney",5,1.0
"Esmond Street, Putney",6,1.1794871794871795
"Esmond Street, Putney",7,1.481283422459893
"Esmond Street, Putney",8,1.8391959798994975
"Esmond Street, Putney",9,1.25
"Esmond Street, Putney",10,1.106060606060606
"Esmond Street, Putney",11,1.1607142857142858
"Esmond Street, Putney",12,1.2941176470588236
"Esmond Street, Putney",13,1.1636363636363636
"Esmond Street, Putney",14,1.1666666666666667
"Esmond Street, Putney",15,1.105263157894737
"Esmond Street, Putney",16,1.2448979591836735
"Esmond Street, Putney",17,1.3333333333333333
"Esmond Street, Putney",18,1.169811320754717
"Esmond Street, Putney",19,1.121212121212121
"Esmond Street, Putney",20,1.1551724137931034
"Esmond Street, Putney",21,1.0
"Esmond Street, Putney",22,1.1428571428571428
"Esmond Street, Putney",23,1.0
"Ethelburga Estate, Battersea Park",0,1.2173913043478262
"Ethelburga Estate, Battersea Park",1,1.0
"Ethelburga Estate, Battersea Park",2,1.0
"Ethelburga Estate, Battersea Park",3,1.1666666666666667
"Ethelburga Estate, Battersea Park",4,1.0285714285714285
"Ethelburga Estate, Battersea Park",5,1.3875
"Ethelburga Estate, Battersea Park",6,2.843283582089552
"Ethelburga Estate, Battersea Park",7,5.2344322344322345
"Ethelburga Estate, Battersea Park",8,6.392857142857143
"Ethelburga Estate, Battersea Park",9,4.9743589743589745
"Ethelburga Estate, Battersea Park",10,2.8137651821862346
"Ethelburga Estate, Battersea Park",11,2.6790123456790123
"Ethelburga Estate, Battersea Park",12,2.7950819672131146
"Ethelburga Estate, Battersea Park",13,2.630434782608696
"Ethelburga Estate, Battersea Park",14,2.349282296650718
"Ethelburga Estate, Battersea Park",15,2.37117903930131
"Ethelburga Estate, Battersea Park",16,2.9681274900398407
"Ethelburga Estate, Battersea Park",17,4.305147058823529
"Ethelburga Estate, Battersea Park",18,8.017667844522968
"Ethelburga Estate, Battersea Park",19,4.451127819548872
"Ethelburga Estate, Battersea Park",20,3.3755274261603376
"Ethelburga Estate, Battersea Park",21,2.357541899441341
"Ethelburga Estate, Battersea Park",22,1.608695652173913
"Ethelburga Estate, Battersea Park",23,1.4803149606299213
"Euston Road, Euston",0,1.2115384615384615
"Euston Road, Euston",1,1.2142857142857142
"Euston Road, Euston",2,1.173913043478261
"Euston Road, Euston",3,1.0
"Euston Road, Euston",4,1.0238095238095237
"Euston Road, Euston",5,1.0
"Euston Road, Euston",6,1.2083333333333333
"Euston Road, Euston",7,2.4242424242424243
"Euston Road, Euston",8,3.6386138613861387
"Euston Road, Euston",9,2.7448979591836733
"Euston Road, Euston",10,1.6
"Euston Road, Euston",11,1.5520833333333333
"Euston Road, Euston",12,1.561904761904762
"Euston Road, Euston",13,1.3539823008849559
"Euston Road, Euston",14,1.4528301886792452
"Euston Road, Euston",15,1.5588235294117647
"Euston Road, Euston",16,1.7342657342657342
"Euston Road, Euston",17,2.25
"Euston Road, Euston",18,2.335294117647059
"Euston Road, Euston",19,2.276315789473684
"Euston Road, Euston",20,1.669172932330827
